,src,output
12930,0.3701662,0.3386
12931,0.36750814,0.3176
12932,0.30933496,0.2844
12933,0.27567902,0.24
12934,0.2259228,0.1947
12935,0.2011589,0.1667
12936,0.17447564,0.1532
12937,0.1647726,0.1423
12938,0.1651989,0.1384
12939,0.1885489,0.1545
12940,0.2323347,0.2003
12941,0.27261868,0.2615
12942,0.2982647,0.2983
12943,0.31477812,0.286
12944,0.28243956,0.2583
12945,0.25529176,0.2366
12946,0.24531665,0.2225
12947,0.22805357,0.2095
12948,0.21132007,0.2117
12949,0.20511176,0.2222
12950,0.22870775,0.2344
12951,0.28672513,0.2627
12952,0.3418109,0.3206
12953,0.3531413,0.3325
12954,0.34791598,0.3137
12955,0.31472048,0.2922
12956,0.3161251,0.2676
12957,0.26973915,0.2313
12958,0.21746969,0.1929
12959,0.19386336,0.162
12960,0.1396235,0.1345
12961,0.1475747,0.152
12962,0.16372985,0.1567
12963,0.14937584,0.1432
12964,0.15101786,0.1153
12965,0.14089939,0.0918
12966,0.124002606,0.0774
12967,0.11828117,0.06995
12968,0.12424195,0.07605
12969,0.13205217,0.0931
12970,0.16066083,0.131
12971,0.20022222,0.1711
12972,0.25721377,0.2291
12973,0.2953146,0.2761
12974,0.29422805,0.2693
12975,0.2836659,0.254
12976,0.25507647,0.2322
12977,0.21544582,0.2017
12978,0.17733258,0.1676
12979,0.1649845,0.1423
12980,0.15724601,0.1276
12981,0.14671989,0.1214
12982,0.15675479,0.1179
12983,0.15722318,0.1306
12984,0.2273556,0.1532
12985,0.28447303,0.1903
12986,0.3043954,0.2051
12987,0.28230527,0.1951
12988,0.24529946,0.1715
12989,0.22432902,0.1593
12990,0.21450035,0.1528
12991,0.19925,0.1501
12992,0.19969128,0.1584
12993,0.20745222,0.1742
12994,0.23536056,0.1956
12995,0.2872347,0.2408
12996,0.3441184,0.3
12997,0.36006218,0.3438
12998,0.34730533,0.3286
12999,0.32618114,0.3076
13000,0.30271065,0.2766
13001,0.2559126,0.2308
13002,0.21339872,0.1912
13003,0.19063118,0.1628
13004,0.17794184,0.145
13005,0.16155697,0.1354
13006,0.16182153,0.134
13007,0.16882943,0.1511
13008,0.43130073,0.455
13009,0.4022351,0.418
13010,0.37849608,0.3794
13011,0.34874466,0.335
13012,0.2996458,0.286
13013,0.25871342,0.2532
13014,0.2219031,0.2274
13015,0.20564225,0.2008
13016,0.19025652,0.1881
13017,0.18067092,0.1855
13018,0.18344687,0.1877
13019,0.21057254,0.1969
13020,0.21686423,0.199
13021,0.21765935,0.2117
13022,0.2180805,0.2156
13023,0.2593574,0.2222
13024,0.3032286,0.2457
13025,0.33293146,0.284
13026,0.38234916,0.3376
13027,0.46667188,0.3987
13028,0.46802828,0.4473
13029,0.49840567,0.4866
13030,0.4863089,0.5117
13031,0.54321563,0.504
13032,0.43997994,0.4917
13033,0.41690233,0.45
13034,0.38610396,0.402
13035,0.33985737,0.346
13036,0.30065262,0.2893
13037,0.26062232,0.2522
13038,0.2451007,0.2283
13039,0.21616754,0.2081
13040,0.20498192,0.2034
13041,0.21302383,0.2142
13042,0.23482355,0.2378
13043,0.2786686,0.277
13044,0.2974922,0.316
13045,0.32464328,0.3481
13046,0.34132376,0.3643
13047,0.39296108,0.3904
13048,0.46093908,0.4302
13049,0.49217877,0.477
13050,0.56715417,0.535
13051,0.6196075,0.6045
13052,0.5143047,0.661
13053,0.53551453,0.6855
13054,0.55350906,0.686
13055,0.5604322,0.646
13056,0.559063,0.5957
13057,0.501373,0.5684
13058,0.49320754,0.5347
13059,0.42153686,0.4778
13060,0.38456282,0.421
13061,0.33502588,0.3542
13062,0.27633736,0.291
13063,0.23961957,0.2344
13064,0.20541182,0.2003
13065,0.19195285,0.1764
13066,0.16809168,0.1664
13067,0.17818911,0.175
13068,0.2018489,0.202
13069,0.24368156,0.2427
13070,0.2870721,0.275
13071,0.29215536,0.286
13072,0.3124001,0.3127
13073,0.28539744,0.3342
13074,0.33385426,0.362
13075,0.3760303,0.4048
13076,0.43388033,0.4648
13077,0.48313263,0.526
13078,0.5698662,0.5835
13079,0.581499,0.6123
13080,0.58432376,0.6113
13081,0.5416963,0.5835
13082,0.5203337,0.5493
13083,0.444502,0.4917
13084,0.40611115,0.4324
13085,0.33972082,0.3655
13086,0.29735592,0.3022
13087,0.24563867,0.254
13088,0.22993666,0.2208
13089,0.20042008,0.1969
13090,0.19259402,0.1847
13091,0.19508447,0.189
13092,0.2130042,0.2134
13093,0.25917825,0.2588
13094,0.30423662,0.2861
13095,0.3341432,0.3044
13096,0.36300835,0.3164
13097,0.36794165,0.3367
13098,0.36902195,0.3716
13099,0.43701422,0.4243
13100,0.49311575,0.49
13101,0.51683855,0.5547
13102,0.538529,0.605
13103,0.58806914,0.6235
13104,0.16209471,0.1664
13105,0.17372197,0.175
13106,0.19250366,0.2064
13107,0.22898453,0.2478
13108,0.25631744,0.2827
13109,0.26333547,0.3005
13110,0.2721387,0.3066
13111,0.28798267,0.3123
13112,0.28124812,0.3164
13113,0.31086227,0.3264
13114,0.35104594,0.3489
13115,0.35725504,0.366
13116,0.3842133,0.387
13117,0.4249771,0.41
13118,0.49589577,0.4348
13119,0.4901217,0.449
13120,0.47634742,0.4534
13121,0.47302303,0.4517
13122,0.4352304,0.4236
13123,0.39648974,0.3599
13124,0.32813272,0.2937
13125,0.26935163,0.2583
13126,0.23255706,0.2269
13127,0.24110296,0.2056
13128,0.21877527,0.1942
13129,0.20751032,0.2012
13130,0.23845646,0.2295
13131,0.28231624,0.2683
13132,0.3063556,0.3054
13133,0.32791436,0.332
13134,0.36212185,0.3433
13135,0.38236594,0.3503
13136,0.36104354,0.361
13137,0.37038195,0.3726
13138,0.42834398,0.387
13139,0.46002474,0.4082
13140,0.46783778,0.4314
13141,0.4920037,0.4622
13142,0.50623053,0.4866
13143,0.49744013,0.505
13144,0.5175689,0.4988
13145,0.52661425,0.49
13146,0.4759727,0.456
13147,0.41606292,0.3865
13148,0.32773405,0.3206
13149,0.3032075,0.2683
13150,0.26268363,0.2352
13151,0.2587677,0.2139
13152,0.22222579,0.2466
13153,0.2408556,0.2861
13154,0.31796938,0.3286
13155,0.40160742,0.3787
13156,0.42383742,0.4187
13157,0.4685453,0.4436
13158,0.45955798,0.4392
13159,0.4238545,0.437
13160,0.40397745,0.4104
13161,0.38481644,0.3633
13162,0.35100558,0.3093
13163,0.29117742,0.261
13164,0.24156097,0.2291
13165,0.23766422,0.2086
13166,0.22400938,0.1929
13167,0.21896315,0.1837
13168,0.21115097,0.1917
13169,0.25795093,0.2134
13170,0.2772146,0.255
13171,0.28509507,0.2898
13172,0.27911448,0.315
13173,0.26597688,0.318
13174,0.27535886,0.3198
13175,0.3740999,0.3354
13176,0.31837133,0.3691
13177,0.36162087,0.4136
13178,0.43218598,0.4666
13179,0.49390987,0.5127
13180,0.4932975,0.5435
13181,0.5053623,0.5596
13182,0.49419916,0.5415
13183,0.4384769,0.5273
13184,0.42757207,0.4893
13185,0.40494683,0.4326
13186,0.34788474,0.3647
13187,0.28300047,0.3076
13188,0.24975449,0.2666
13189,0.23567402,0.2322
13190,0.2286829,0.2091
13191,0.20432407,0.1995
13192,0.1998082,0.1981
13193,0.259336,0.2203
13194,0.27205563,0.2593
13195,0.31613576,0.2854
13196,0.30720514,0.308
13197,0.309712,0.316
13198,0.31319964,0.3267
13199,0.40167695,0.3503
13200,0.21743213,0.1877
13201,0.2033834,0.1798
13202,0.19683498,0.1864
13203,0.21239564,0.2122
13204,0.24675803,0.2512
13205,0.27289817,0.2778
13206,0.2850305,0.2983
13207,0.31395778,0.3071
13208,0.30733693,0.3088
13209,0.33737436,0.3206
13210,0.35517317,0.3481
13211,0.37742558,0.3752
13212,0.4098424,0.4104
13213,0.4129984,0.442
13214,0.43121284,0.4568
13215,0.44429258,0.4666
13216,0.46442863,0.4578
13217,0.43560183,0.4526
13218,0.44332013,0.4263
13219,0.41667753,0.3848
13220,0.38576502,0.335
13221,0.32301015,0.2893
13222,0.28938252,0.2522
13223,0.27062,0.2261
13224,0.21543661,0.2112
13225,0.1926702,0.1964
13226,0.19033566,0.1929
13227,0.19159108,0.1995
13228,0.20079228,0.2103
13229,0.21732727,0.2147
13230,0.25509548,0.2278
13231,0.25577405,0.2366
13232,0.27407828,0.2457
13233,0.27567056,0.255
13234,0.2953035,0.2737
13235,0.32481545,0.3103
13236,0.36400524,0.353
13237,0.38793373,0.3938
13238,0.41301677,0.4236
13239,0.44689718,0.437
13240,0.45052978,0.441
13241,0.44420215,0.4402
13242,0.40320632,0.4082
13243,0.3977085,0.3665
13244,0.3858736,0.3215
13245,0.32279697,0.2822
13246,0.28857768,0.2405
13247,0.29316851,0.2069
13248,0.38851604,0.424
13249,0.41942152,0.4604
13250,0.45085397,0.4944
13251,0.51418376,0.5317
13252,0.5669612,0.5825
13253,0.6064399,0.6294
13254,0.63996893,0.6567
13255,0.6487061,0.666
13256,0.6128263,0.641
13257,0.6002601,0.6304
13258,0.5738255,0.5835
13259,0.4913691,0.516
13260,0.40988192,0.4473
13261,0.342587,0.3604
13262,0.29526976,0.3103
13263,0.26492196,0.274
13264,0.22189215,0.2478
13265,0.21190238,0.2339
13266,0.2205657,0.24
13267,0.25478902,0.2761
13268,0.30469146,0.3408
13269,0.32989895,0.376
13270,0.34738454,0.3875
13271,0.34575883,0.4048
13272,0.37199733,0.414
13273,0.3952501,0.4226
13274,0.43344143,0.4375
13275,0.5113364,0.4587
13276,0.532836,0.477
13277,0.54955673,0.4954
13278,0.5883293,0.5073
13279,0.60023457,0.5137
13280,0.5772773,0.5083
13281,0.558829,0.5107
13282,0.53657585,0.4795
13283,0.48191187,0.4363
13284,0.391156,0.3699
13285,0.32609484,0.3105
13286,0.28795314,0.2683
13287,0.24904132,0.2391
13288,0.21394275,0.22
13289,0.20193253,0.2091
13290,0.21747066,0.2169
13291,0.2297625,0.2527
13292,0.29504588,0.3127
13293,0.30972087,0.3477
13294,0.319423,0.3582
13295,0.35400307,0.3726
13296,0.32673964,0.3281
13297,0.28391019,0.2944
13298,0.2368617,0.247
13299,0.20177801,0.2056
13300,0.1865783,0.1768
13301,0.16595161,0.1567
13302,0.15251064,0.1467
13303,0.1503422,0.1423
13304,0.17298125,0.1589
13305,0.19029635,0.1986
13306,0.25131083,0.2578
13307,0.2723059,0.275
13308,0.2575262,0.2496
13309,0.22810462,0.2225
13310,0.21370956,0.2039
13311,0.20281443,0.1942
13312,0.18876263,0.1925
13313,0.19147688,0.203
13314,0.2079995,0.2195
13315,0.22615315,0.25
13316,0.24873361,0.2705
13317,0.31737763,0.3193
13318,0.36558536,0.3547
13319,0.35423902,0.341
13320,0.31981736,0.3164
13321,0.2946472,0.2815
13322,0.25652704,0.2386
13323,0.21383874,0.1973
13324,0.1920872,0.1698
13325,0.16777514,0.1515
13326,0.15035763,0.1401
13327,0.15977468,0.138
13328,0.17120892,0.1537
13329,0.22578093,0.1942
13330,0.2715477,0.2534
13331,0.2901471,0.2754
13332,0.2629979,0.256
13333,0.23566774,0.2286
13334,0.21054,0.2213
13335,0.19212043,0.2173
13336,0.17479298,0.2112
13337,0.1732494,0.2203
13338,0.18886591,0.233
13339,0.22668967,0.247
13340,0.251444,0.2744
13341,0.3084991,0.316
13342,0.35224548,0.3416
13343,0.3335699,0.3245
13344,0.23963979,0.2405
13345,0.2576656,0.26
13346,0.30780703,0.3032
13347,0.36810556,0.3555
13348,0.3658803,0.3533
13349,0.33670643,0.3342
13350,0.305418,0.3027
13351,0.26208144,0.2522
13352,0.22430724,0.2081
13353,0.18022414,0.182
13354,0.15541004,0.1593
13355,0.14931582,0.1484
13356,0.14672382,0.1515
13357,0.14709565,0.1659
13358,0.2019645,0.2078
13359,0.25275534,0.264
13360,0.2689557,0.28
13361,0.2629359,0.257
13362,0.2489816,0.2374
13363,0.21910855,0.2125
13364,0.20701076,0.1908
13365,0.20163107,0.1764
13366,0.21432126,0.1794
13367,0.22356881,0.182
13368,0.23538348,0.1978
13369,0.2711816,0.2308
13370,0.30633438,0.2883
13371,0.350822,0.347
13372,0.3453305,0.3481
13373,0.3163562,0.3342
13374,0.2892794,0.3062
13375,0.25112966,0.2654
13376,0.22333214,0.2361
13377,0.19611445,0.2034
13378,0.15585282,0.182
13379,0.14923902,0.1676
13380,0.14353146,0.1681
13381,0.14545456,0.1707
13382,0.16217926,0.1881
13383,0.19249742,0.2042
13384,0.2002909,0.2064
13385,0.20547417,0.1995
13386,0.21372762,0.1951
13387,0.19099462,0.1942
13388,0.1829713,0.1812
13389,0.17112948,0.1624
13390,0.16949232,0.1581
13391,0.17313685,0.1694
13392,0.22166532,0.2039
13393,0.25143042,0.2269
13394,0.2921585,0.2693
13395,0.33852774,0.3188
13396,0.32818323,0.3098
13397,0.30435285,0.2822
13398,0.26653275,0.25
13399,0.2209338,0.2147
13400,0.19684431,0.1877
13401,0.17874467,0.1681
13402,0.15685701,0.1572
13403,0.15553959,0.1559
13404,0.15997897,0.1589
13405,0.19722547,0.189
13406,0.23230374,0.2396
13407,0.26949996,0.27
13408,0.29647443,0.2776
13409,0.28599498,0.2573
13410,0.25964317,0.2352
13411,0.24437773,0.2173
13412,0.22111702,0.2112
13413,0.22611004,0.2069
13414,0.23076168,0.1956
13415,0.24997222,0.1959
13416,0.24604319,0.2012
13417,0.25816998,0.2386
13418,0.30175772,0.2715
13419,0.34807417,0.3142
13420,0.33748767,0.3103
13421,0.32342836,0.2866
13422,0.2750247,0.2512
13423,0.23608774,0.2186
13424,0.20807046,0.1877
13425,0.1817475,0.1567
13426,0.16134255,0.1423
13427,0.1566797,0.1389
13428,0.15475492,0.1506
13429,0.17059451,0.1803
13430,0.22243203,0.22
13431,0.26409787,0.2413
13432,0.293064,0.2383
13433,0.2788453,0.2039
13434,0.2684914,0.1807
13435,0.2567585,0.1628
13436,0.23880607,0.162
13437,0.23187861,0.1654
13438,0.2287972,0.1628
13439,0.24451917,0.1576
13440,0.6135077,0.641
13441,0.5360021,0.5757
13442,0.4605483,0.4849
13443,0.3785254,0.4014
13444,0.33258054,0.3433
13445,0.29293653,0.3032
13446,0.26635942,0.274
13447,0.257192,0.2593
13448,0.26562703,0.2595
13449,0.3102803,0.2878
13450,0.35074583,0.3342
13451,0.38775444,0.3677
13452,0.40895703,0.393
13453,0.42992076,0.4192
13454,0.4609885,0.4463
13455,0.47877637,0.4812
13456,0.49198356,0.517
13457,0.53012896,0.5713
13458,0.55379146,0.625
13459,0.5761621,0.675
13460,0.60360736,0.71
13461,0.6112759,0.7183
13462,0.59922516,0.697
13463,0.52857524,0.6533
13464,0.55465406,0.614
13465,0.5021875,0.5527
13466,0.42689815,0.476
13467,0.36504757,0.4026
13468,0.30017236,0.346
13469,0.26864478,0.2988
13470,0.24047165,0.2656
13471,0.23769283,0.243
13472,0.22631764,0.2322
13473,0.2318944,0.2378
13474,0.2586639,0.2474
13475,0.26844588,0.2622
13476,0.30989084,0.294
13477,0.3276819,0.3115
13478,0.3524844,0.3289
13479,0.3623823,0.3713
13480,0.41634002,0.4287
13481,0.43015924,0.491
13482,0.46756494,0.5493
13483,0.4918683,0.6035
13484,0.50443316,0.6445
13485,0.54973674,0.668
13486,0.5114094,0.661
13487,0.47701785,0.6226
13488,0.3545236,0.3442
13489,0.34338602,0.3303
13490,0.3178932,0.3098
13491,0.29312596,0.286
13492,0.26157048,0.2483
13493,0.22196339,0.2103
13494,0.19681753,0.1881
13495,0.16218983,0.1698
13496,0.14613615,0.1559
13497,0.1442535,0.1498
13498,0.15397018,0.1554
13499,0.19141164,0.1742
13500,0.22626421,0.2034
13501,0.23349118,0.2142
13502,0.23300809,0.2095
13503,0.20384648,0.1929
13504,0.16960248,0.1624
13505,0.16005093,0.1393
13506,0.1318558,0.1236
13507,0.13705632,0.1218
13508,0.1269191,0.1362
13509,0.15569669,0.1615
13510,0.20842636,0.1959
13511,0.26938567,0.26
13512,0.31607667,0.2976
13513,0.29155222,0.2893
13514,0.28351787,0.2766
13515,0.26285008,0.257
13516,0.2258783,0.2234
13517,0.20518392,0.1881
13518,0.17554758,0.162
13519,0.14295419,0.1493
13520,0.12943858,0.1376
13521,0.12693085,0.1332
13522,0.13861583,0.1293
13523,0.15487789,0.1406
13524,0.18024372,0.1624
13525,0.18232012,0.1746
13526,0.19082493,0.1746
13527,0.17274421,0.1606
13528,0.16127002,0.145
13529,0.13248155,0.1362
13530,0.13183942,0.1298
13531,0.14547507,0.1328
13532,0.14228994,0.1432
13533,0.16767955,0.1659
13534,0.18389001,0.2125
13535,0.26938182,0.2805
13536,0.5595999,0.5303
13537,0.51051563,0.4934
13538,0.43079022,0.422
13539,0.36128637,0.3508
13540,0.3005307,0.297
13541,0.24836561,0.2527
13542,0.2267989,0.2261
13543,0.21156448,0.2108
13544,0.21214435,0.2117
13545,0.23303522,0.2317
13546,0.2506809,0.2522
13547,0.28834262,0.2737
13548,0.314478,0.2854
13549,0.32012197,0.2922
13550,0.33507296,0.3098
13551,0.35067824,0.3376
13552,0.32228586,0.3738
13553,0.4152577,0.4226
13554,0.4415574,0.471
13555,0.5524641,0.5146
13556,0.588482,0.5493
13557,0.5717986,0.588
13558,0.57770216,0.5957
13559,0.5850544,0.5684
13560,0.5326506,0.5312
13561,0.48854467,0.49
13562,0.43304965,0.4165
13563,0.3523939,0.345
13564,0.30243412,0.2893
13565,0.25064966,0.2522
13566,0.23821613,0.2278
13567,0.21413687,0.213
13568,0.21743003,0.2139
13569,0.23831916,0.233
13570,0.24905095,0.2544
13571,0.27574915,0.2805
13572,0.30095538,0.297
13573,0.30182078,0.3044
13574,0.32628587,0.3232
13575,0.36766773,0.3503
13576,0.36254767,0.3887
13577,0.4039255,0.442
13578,0.47419968,0.4934
13579,0.55480987,0.5483
13580,0.5728067,0.593
13581,0.58371425,0.6294
13582,0.59327114,0.6445
13583,0.5692211,0.6216
13584,0.23934788,0.2186
13585,0.20645402,0.1951
13586,0.18314534,0.1794
13587,0.19601609,0.1764
13588,0.21158081,0.1807
13589,0.23811188,0.179
13590,0.23818952,0.1908
13591,0.2491911,0.1929
13592,0.2658689,0.1959
13593,0.24470526,0.1995
13594,0.2647304,0.2056
13595,0.30359316,0.2208
13596,0.31588784,0.2383
13597,0.33290252,0.2676
13598,0.3461596,0.302
13599,0.399592,0.335
13600,0.42131203,0.367
13601,0.41917625,0.383
13602,0.41146,0.3755
13603,0.41266528,0.3643
13604,0.40951434,0.3416
13605,0.35044214,0.3127
13606,0.2892864,0.2695
13607,0.24232711,0.2344
13608,0.21251889,0.2073
13609,0.19174859,0.1855
13610,0.17871542,0.1759
13611,0.18651347,0.1816
13612,0.20829283,0.2
13613,0.24270838,0.22
13614,0.24697709,0.2383
13615,0.29158035,0.2517
13616,0.2937146,0.2578
13617,0.3066056,0.2656
13618,0.33271018,0.28
13619,0.32331213,0.2922
13620,0.34414595,0.3228
13621,0.357779,0.362
13622,0.3702531,0.4048
13623,0.38981447,0.4424
13624,0.41184905,0.476
13625,0.42267504,0.4893
13626,0.4037203,0.475
13627,0.39354286,0.4568
13628,0.39424354,0.4292
13629,0.33211157,0.377
13630,0.2732491,0.3132
13631,0.23032805,0.2593
13632,0.21735513,0.2554
13633,0.18607402,0.2042
13634,0.15356675,0.1698
13635,0.12750995,0.1423
13636,0.115733,0.12274
13637,0.11083819,0.11316
13638,0.11592445,0.1162
13639,0.13885573,0.1359
13640,0.16557358,0.1545
13641,0.1882273,0.1672
13642,0.18460074,0.1725
13643,0.17130437,0.1755
13644,0.15973753,0.1786
13645,0.16706443,0.1929
13646,0.17141357,0.21
13647,0.16099061,0.2417
13648,0.16443408,0.2776
13649,0.19110678,0.3193
13650,0.17571197,0.3599
13651,0.23252508,0.3943
13652,0.273369,0.4175
13653,0.29194877,0.418
13654,0.29366365,0.4075
13655,0.24053451,0.362
13656,0.22008228,0.3037
13657,0.17677715,0.2452
13658,0.14226425,0.2034
13659,0.13236763,0.1672
13660,0.1174829,0.1423
13661,0.10266374,0.1249
13662,0.100336745,0.1188
13663,0.1109937,0.1236
13664,0.12513158,0.1214
13665,0.13920414,0.1201
13666,0.15349682,0.1298
13667,0.15042861,0.1345
13668,0.15286137,0.1428
13669,0.15300193,0.1581
13670,0.13055836,0.1859
13671,0.14475045,0.2213
13672,0.13281803,0.2622
13673,0.14365686,0.3032
13674,0.15279205,0.3398
13675,0.18402784,0.382
13676,0.22920878,0.3977
13677,0.2541373,0.3916
13678,0.26436293,0.3755
13679,0.21735233,0.3333
13680,0.6923768,0.695
13681,0.699588,0.727
13682,0.7128173,0.751
13683,0.7182898,0.7524
13684,0.7037903,0.75
13685,0.708323,0.721
13686,0.65237784,0.686
13687,0.6280175,0.658
13688,0.6008525,0.6084
13689,0.53908724,0.537
13690,0.4645958,0.4666
13691,0.4084515,0.4119
13692,0.37026966,0.3665
13693,0.3425964,0.3425
13694,0.3182856,0.3193
13695,0.3136982,0.3083
13696,0.32166633,0.3115
13697,0.31083468,0.3276
13698,0.3218455,0.3472
13699,0.36134067,0.3774
13700,0.4052212,0.427
13701,0.43201056,0.4788
13702,0.50965875,0.5303
13703,0.5359117,0.576
13704,0.5800292,0.62
13705,0.6323773,0.6616
13706,0.67543817,0.695
13707,0.6801395,0.716
13708,0.67805874,0.729
13709,0.7119147,0.7104
13710,0.65669924,0.674
13711,0.6149372,0.646
13712,0.5677502,0.5903
13713,0.5122091,0.5215
13714,0.45073137,0.449
13715,0.3959973,0.3938
13716,0.35146976,0.3499
13717,0.3180772,0.3154
13718,0.30572256,0.2905
13719,0.29397222,0.2761
13720,0.28199506,0.2722
13721,0.27791888,0.2666
13722,0.28241986,0.2766
13723,0.30520114,0.3037
13724,0.313423,0.3442
13725,0.36945215,0.408
13726,0.42106035,0.469
13727,0.492224,0.5273
13728,0.37790415,0.4358
13729,0.39132395,0.4426
13730,0.4205509,0.4436
13731,0.40702048,0.4065
13732,0.36509183,0.3599
13733,0.29130036,0.2961
13734,0.23723269,0.2405
13735,0.19578011,0.1969
13736,0.1841084,0.162
13737,0.1637933,0.1437
13738,0.16412827,0.1354
13739,0.16687661,0.144
13740,0.20029812,0.1816
13741,0.25768897,0.2366
13742,0.2751957,0.2634
13743,0.27228883,0.2632
13744,0.26143083,0.256
13745,0.24456777,0.2544
13746,0.2303892,0.2522
13747,0.23422375,0.251
13748,0.26442555,0.2644
13749,0.28795254,0.284
13750,0.36229572,0.306
13751,0.4029973,0.3167
13752,0.40916476,0.336
13753,0.38602987,0.3547
13754,0.40251103,0.3608
13755,0.3936414,0.331
13756,0.35581878,0.2937
13757,0.3034044,0.2405
13758,0.2549038,0.1942
13759,0.19892554,0.1642
13760,0.17945424,0.1415
13761,0.16963296,0.1306
13762,0.15725765,0.1301
13763,0.17721747,0.1415
13764,0.21594065,0.1759
13765,0.27970544,0.233
13766,0.2998859,0.26
13767,0.28659257,0.254
13768,0.30096772,0.247
13769,0.27422303,0.2444
13770,0.27577123,0.2383
13771,0.28428456,0.2361
13772,0.28459105,0.2527
13773,0.3362771,0.2717
13774,0.38383892,0.2915
13775,0.39715973,0.3132
13776,0.104264006,0.0896
13777,0.122847825,0.08655
13778,0.14442042,0.0874
13779,0.16289978,0.1014
13780,0.15716265,0.1262
13781,0.17697108,0.155
13782,0.18906875,0.1908
13783,0.23290795,0.2313
13784,0.2458415,0.2656
13785,0.27674285,0.3066
13786,0.32804495,0.325
13787,0.34744993,0.3293
13788,0.32849544,0.3281
13789,0.293328,0.2861
13790,0.24103326,0.2374
13791,0.18767418,0.1886
13792,0.15946661,0.1598
13793,0.13943684,0.1359
13794,0.11961576,0.11926
13795,0.11427897,0.11053
13796,0.13207841,0.11707
13797,0.14442024,0.1401
13798,0.19098637,0.1611
13799,0.18624714,0.1764
13800,0.20877157,0.1798
13801,0.2181295,0.1715
13802,0.20635429,0.1698
13803,0.21732676,0.1764
13804,0.20706147,0.1917
13805,0.2086637,0.21
13806,0.23633438,0.2322
13807,0.25269756,0.2654
13808,0.27083626,0.3
13809,0.30039218,0.3428
13810,0.3344369,0.3599
13811,0.37047854,0.3633
13812,0.3429877,0.3594
13813,0.29849565,0.321
13814,0.24314696,0.2695
13815,0.21811557,0.2169
13816,0.16571152,0.1829
13817,0.14309782,0.1637
13818,0.1322485,0.1515
13819,0.138911,0.1481
13820,0.14384633,0.152
13821,0.15721862,0.1593
13822,0.19903667,0.1803
13823,0.18993402,0.1995
13824,0.28327465,0.2554
13825,0.32312286,0.2822
13826,0.3400053,0.3103
13827,0.31158248,0.2922
13828,0.25116712,0.2417
13829,0.21987118,0.1942
13830,0.18857984,0.1603
13831,0.16250959,0.145
13832,0.15408339,0.1298
13833,0.1415295,0.1279
13834,0.15161338,0.1393
13835,0.17189878,0.1764
13836,0.20991984,0.2234
13837,0.23640747,0.257
13838,0.24092402,0.264
13839,0.23846811,0.2666
13840,0.25289026,0.271
13841,0.24732274,0.2617
13842,0.22184451,0.2566
13843,0.23111346,0.2578
13844,0.22096385,0.257
13845,0.22488917,0.2512
13846,0.2551159,0.2496
13847,0.2709676,0.26
13848,0.284333,0.2678
13849,0.3217768,0.2888
13850,0.32619122,0.3132
13851,0.3063183,0.2932
13852,0.2586119,0.2448
13853,0.22249056,0.1978
13854,0.18680051,0.1715
13855,0.17189693,0.1498
13856,0.15894382,0.134
13857,0.1495709,0.1284
13858,0.15895088,0.1389
13859,0.1842531,0.1698
13860,0.20709713,0.206
13861,0.22184376,0.2225
13862,0.221612,0.2178
13863,0.2141116,0.213
13864,0.21846724,0.2156
13865,0.20843558,0.2073
13866,0.2107586,0.199
13867,0.21727642,0.1995
13868,0.22103211,0.2034
13869,0.22925714,0.2056
13870,0.23539688,0.2117
13871,0.26167318,0.2374
13872,0.1756876,0.1676
13873,0.16193013,0.1562
13874,0.14846762,0.1462
13875,0.16943905,0.1481
13876,0.18477455,0.1611
13877,0.2357341,0.1812
13878,0.2817715,0.1942
13879,0.2863357,0.1934
13880,0.28656837,0.1776
13881,0.28977814,0.1803
13882,0.27993485,0.1794
13883,0.24607381,0.1859
13884,0.2357276,0.1917
13885,0.2513054,0.1964
13886,0.25797635,0.2056
13887,0.28141382,0.2448
13888,0.3386766,0.296
13889,0.33378038,0.296
13890,0.3295968,0.2915
13891,0.33452633,0.2854
13892,0.3213856,0.2683
13893,0.267287,0.2366
13894,0.2245388,0.2
13895,0.21917588,0.1707
13896,0.1932841,0.1562
13897,0.17551355,0.152
13898,0.17102717,0.152
13899,0.17984802,0.1654
13900,0.19519255,0.1895
13901,0.22939107,0.2383
13902,0.2642168,0.2732
13903,0.25381088,0.2915
13904,0.2368125,0.2837
13905,0.22795878,0.2722
13906,0.22676212,0.2656
13907,0.2130757,0.254
13908,0.1952467,0.257
13909,0.2281953,0.2632
13910,0.22283551,0.2815
13911,0.27305415,0.3245
13912,0.34586933,0.3909
13913,0.3233,0.3975
13914,0.32726708,0.3855
13915,0.32470825,0.3713
13916,0.2983022,0.3455
13917,0.27779403,0.2976
13918,0.23210773,0.2488
13919,0.21791351,0.2161
13920,0.3902535,0.3826
13921,0.34999132,0.3298
13922,0.29245105,0.2922
13923,0.26275173,0.274
13924,0.26076654,0.2644
13925,0.27770114,0.2683
13926,0.30080014,0.2715
13927,0.33560553,0.3032
13928,0.36444837,0.331
13929,0.3885287,0.366
13930,0.3934156,0.4097
13931,0.4539024,0.449
13932,0.4742588,0.4995
13933,0.4987847,0.5537
13934,0.561079,0.6006
13935,0.62738794,0.647
13936,0.66565615,0.6855
13937,0.69240385,0.719
13938,0.68919045,0.728
13939,0.6374646,0.7026
13940,0.6372245,0.6646
13941,0.59104055,0.6113
13942,0.49030074,0.5317
13943,0.39035282,0.4526
13944,0.35738695,0.386
13945,0.30330724,0.3328
13946,0.27835742,0.292
