,Time,Temp(f),Humidity,Wind Speed,Condition
35425,2020-01-22 03:00:00,47.0,0.9,7.5,3.0
35426,2020-01-22 04:00:00,47.0,0.9,8.0,3.0
35427,2020-01-22 05:00:00,48.0,0.89,7.0,3.0
35428,2020-01-22 06:00:00,48.0,0.93,5.0,3.0
35429,2020-01-22 07:00:00,49.0,0.9,6.0,3.0
35430,2020-01-22 08:00:00,49.5,0.91,4.0,3.0
35431,2020-01-22 09:00:00,51.0,0.92,5.0,3.0
35432,2020-01-22 10:00:00,52.0,0.89,3.0,3.0
35433,2020-01-22 11:00:00,52.25,0.93,5.25,3.0
35434,2020-01-22 12:00:00,55.0,0.9,6.0,3.0
35435,2020-01-22 13:00:00,56.0,0.9,3.0,3.0
35436,2020-01-22 14:00:00,57.0,0.9,5.0,3.0
35437,2020-01-22 15:00:00,57.0,0.93,1.5,3.0
35438,2020-01-22 16:00:00,58.0,0.915,0.0,3.0
35439,2020-01-22 17:00:00,58.0,0.93,0.0,3.0
35440,2020-01-22 18:00:00,58.0,0.93,0.6,3.0
35441,2020-01-22 19:00:00,58.0,0.93,3.0,3.0
35442,2020-01-22 20:00:00,58.5,0.915,0.0,3.0
35443,2020-01-22 21:00:00,58.0,0.93,0.0,3.0
35444,2020-01-22 22:00:00,56.0,0.93,0.0,3.0
35445,2020-01-22 23:00:00,54.0,0.93,0.0,3.0
35446,2020-01-23 00:00:00,54.0,0.93,0.0,1.0
35447,2020-01-23 01:00:00,52.0,0.93,0.0,1.0
35450,2020-01-23 04:00:00,51.0,0.92,9.0,1.0
35513,2020-01-25 19:00:00,60.0,0.9,0.0,3.0
35514,2020-01-25 20:00:00,60.0,0.9,3.0,3.0
35516,2020-01-25 22:00:00,60.0,0.9,0.0,3.0
35517,2020-01-25 23:00:00,59.0,0.93,0.0,3.0
35518,2020-01-26 00:00:00,59.5,0.915,0.0,1.0
35519,2020-01-26 01:00:00,59.0,0.93,0.0,1.0
35520,2020-01-26 02:00:00,59.0,0.93,0.0,1.0
35521,2020-01-26 03:00:00,59.0,0.93,0.0,1.0
35523,2020-01-26 05:00:00,57.0,0.9,0.0,1.0
35549,2020-01-27 07:00:00,47.0,0.9,0.0,1.0
35551,2020-01-27 09:00:00,55.0,0.87,5.0,1.0
35552,2020-01-27 10:00:00,55.0,0.87,6.0,1.0
35553,2020-01-27 11:00:00,56.0,0.84,5.0,1.0
35565,2020-01-27 23:00:00,58.0,0.84,5.0,1.0
35567,2020-01-28 01:00:00,58.0,0.81,7.0,3.0
35568,2020-01-28 02:00:00,57.0,0.87,0.0,3.0
35569,2020-01-28 03:00:00,56.25,0.8775,7.75,3.0
35570,2020-01-28 04:00:00,56.0,0.9075,2.75,3.0
35571,2020-01-28 05:00:00,55.75,0.9175,6.0,3.0
35572,2020-01-28 06:00:00,55.0,0.93,8.0,3.0
35573,2020-01-28 07:00:00,55.0,0.9,8.0,3.0
35574,2020-01-28 08:00:00,55.0,0.93,5.0,3.0
35575,2020-01-28 09:00:00,56.0,0.93,6.0,3.0
35576,2020-01-28 10:00:00,59.0,0.9,5.0,3.0
35626,2020-01-30 12:00:00,48.0,0.725,3.0,3.0
35780,2020-02-05 22:00:00,35.0,0.72,7.0,6.0
35781,2020-02-05 23:00:00,33.25,0.835,6.75,6.0
35860,2020-02-09 06:00:00,65.0,0.9,8.0,3.0
35861,2020-02-09 07:00:00,66.0,0.9,5.0,3.0
35862,2020-02-09 08:00:00,66.0,0.9,6.0,3.0
35863,2020-02-09 09:00:00,66.5,0.925,3.0,3.0
35864,2020-02-09 10:00:00,67.0,0.9179999999999999,6.8,3.0
35865,2020-02-09 11:00:00,68.0,0.9,11.0,3.0
35866,2020-02-09 12:00:00,69.0,0.87,7.0,3.0
35867,2020-02-09 13:00:00,70.0,0.84,6.0,3.0
35868,2020-02-09 14:00:00,69.0,0.9,6.0,3.0
35875,2020-02-09 21:00:00,71.5,0.85,4.0,3.0
35876,2020-02-09 22:00:00,70.0,0.9,8.0,3.0
35877,2020-02-09 23:00:00,70.0,0.9,5.0,3.0
35878,2020-02-10 00:00:00,71.0,0.87,0.0,1.0
35879,2020-02-10 01:00:00,70.0,0.9,3.0,1.0
35880,2020-02-10 02:00:00,70.0,0.9,0.0,1.0
35881,2020-02-10 03:00:00,70.0,0.9,0.0,1.0
35882,2020-02-10 04:00:00,70.0,0.9,3.0,1.0
35883,2020-02-10 05:00:00,70.0,0.9,3.0,1.0
35884,2020-02-10 06:00:00,70.0,0.9,0.0,1.0
35885,2020-02-10 07:00:00,71.0,0.87,0.0,1.0
35886,2020-02-10 08:00:00,58.0,0.9,15.0,1.0
35887,2020-02-10 09:00:00,56.666666666666664,0.87,7.0,1.0
35889,2020-02-10 11:00:00,53.0,0.86,8.0,1.0
35890,2020-02-10 12:00:00,53.0,0.88,5.0,1.0
35891,2020-02-10 13:00:00,53.0,0.86,7.0,1.0
35892,2020-02-10 14:00:00,53.0,0.89,8.0,1.0
35893,2020-02-10 15:00:00,52.0,0.89,8.0,1.0
35908,2020-02-11 06:00:00,44.0,0.85,5.0,3.0
35909,2020-02-11 07:00:00,43.0,0.89,7.0,3.0
35911,2020-02-11 09:00:00,44.0,0.85,9.0,3.0
35914,2020-02-11 12:00:00,47.0,0.86,6.666666666666667,3.0
35915,2020-02-11 13:00:00,46.0,0.86,8.0,3.0
35916,2020-02-11 14:00:00,45.0,0.9,10.0,3.0
35917,2020-02-11 15:00:00,45.333333333333336,0.8866666666666667,8.333333333333334,3.0
35918,2020-02-11 16:00:00,46.0,0.86,5.666666666666667,3.0
35919,2020-02-11 17:00:00,46.0,0.86,6.0,3.0
35920,2020-02-11 18:00:00,46.0,0.86,7.0,3.0
35921,2020-02-11 19:00:00,46.0,0.86,6.0,3.0
35922,2020-02-11 20:00:00,45.0,0.9,6.0,3.0
35924,2020-02-11 22:00:00,46.0,0.86,6.0,3.0
35925,2020-02-11 23:00:00,46.0,0.89,5.0,3.0
35926,2020-02-12 00:00:00,46.0,0.89,5.5,3.0
35927,2020-02-12 01:00:00,45.0,0.915,6.0,3.0
35928,2020-02-12 02:00:00,44.5,0.915,6.5,3.0
35929,2020-02-12 03:00:00,44.0,0.89,8.0,3.0
35930,2020-02-12 04:00:00,44.0,0.89,3.25,3.0
35931,2020-02-12 05:00:00,44.0,0.89,3.0,3.0
35932,2020-02-12 06:00:00,44.0,0.9,1.5,3.0
35933,2020-02-12 07:00:00,44.0,0.91,4.0,3.0
36004,2020-02-15 06:00:00,41.0,0.86,0.0,1.0
36005,2020-02-15 07:00:00,41.0,0.86,0.0,1.0
36029,2020-02-16 07:00:00,57.0,0.87,5.0,1.0
36030,2020-02-16 08:00:00,59.0,0.87,5.0,1.0
36048,2020-02-17 02:00:00,63.0,0.9,3.0,1.0
36049,2020-02-17 03:00:00,63.0,0.93,7.0,1.0
36050,2020-02-17 04:00:00,64.0,0.9,5.0,1.0
36053,2020-02-17 07:00:00,66.0,0.9,3.0,1.0
36073,2020-02-18 03:00:00,68.0,0.87,5.0,1.0
36074,2020-02-18 04:00:00,69.0,0.84,3.0,1.0
36077,2020-02-18 07:00:00,70.0,0.84,0.0,1.0
36078,2020-02-18 08:00:00,70.0,0.84,0.0,1.0
36079,2020-02-18 09:00:00,69.8,0.876,0.0,1.0
36080,2020-02-18 10:00:00,70.0,0.885,0.0,1.0
36081,2020-02-18 11:00:00,71.0,0.87,0.0,1.0
36082,2020-02-18 12:00:00,72.0,0.88,3.0,1.0
36083,2020-02-18 13:00:00,62.75,0.85,9.25,1.0
36089,2020-02-18 19:00:00,53.0,0.64,10.0,1.0
36092,2020-02-18 22:00:00,51.0,0.77,7.0,1.0
36093,2020-02-18 23:00:00,50.5,0.815,5.5,1.0
36099,2020-02-19 05:00:00,49.0,0.86,7.0,3.0
36102,2020-02-19 08:00:00,49.0,0.83,10.0,3.0
36104,2020-02-19 10:00:00,49.0,0.86,5.5,3.0
36105,2020-02-19 11:00:00,49.0,0.86,5.0,3.0
36107,2020-02-19 13:00:00,49.0,0.86,7.0,3.0
36109,2020-02-19 15:00:00,49.0,0.86,6.25,3.0
36110,2020-02-19 16:00:00,48.8,0.8619999999999999,5.8,3.0
36111,2020-02-19 17:00:00,49.0,0.86,6.0,3.0
36117,2020-02-19 23:00:00,47.0,0.9,6.0,3.0
36118,2020-02-20 00:00:00,47.0,0.86,7.0,3.0
36119,2020-02-20 01:00:00,47.0,0.86,6.2,3.0
36120,2020-02-20 02:00:00,47.0,0.8733333333333334,4.333333333333333,3.0
36121,2020-02-20 03:00:00,47.0,0.88,2.5,3.0
36122,2020-02-20 04:00:00,47.0,0.86,6.5,3.0
36123,2020-02-20 05:00:00,46.5,0.86,6.0,3.0
36124,2020-02-20 06:00:00,45.0,0.9,9.0,3.0
36125,2020-02-20 07:00:00,45.0,0.86,7.0,3.0
36126,2020-02-20 08:00:00,45.0,0.86,8.0,3.0
36127,2020-02-20 09:00:00,45.0,0.86,14.0,3.0
36128,2020-02-20 10:00:00,45.0,0.86,10.0,3.0
36130,2020-02-20 12:00:00,46.0,0.79,10.0,3.0
36218,2020-02-24 04:00:00,65.0,0.9,1.5,3.0
36384,2020-03-02 02:00:00,66.0,0.9,3.0,1.0
36385,2020-03-02 03:00:00,66.0,0.9,0.0,1.0
36386,2020-03-02 04:00:00,66.0,0.93,0.0,1.0
36387,2020-03-02 05:00:00,66.0,0.9,0.0,1.0
36389,2020-03-02 07:00:00,66.0,0.93,5.0,1.0
36411,2020-03-03 05:00:00,65.0,0.9,0.0,1.0
36412,2020-03-03 06:00:00,65.0,0.87,0.0,1.0
36413,2020-03-03 07:00:00,66.0,0.87,0.0,1.0
36414,2020-03-03 08:00:00,67.0,0.87,0.0,1.0
36415,2020-03-03 09:00:00,69.0,0.84,3.0,1.0
36434,2020-03-04 04:00:00,67.0,0.87,2.5,3.0
36435,2020-03-04 05:00:00,66.25,0.8925000000000001,2.5,3.0
36436,2020-03-04 06:00:00,65.5,0.9,13.0,3.0
36437,2020-03-04 07:00:00,64.8,0.8880000000000001,6.2,3.0
36445,2020-03-04 15:00:00,61.0,0.78,5.0,3.0
36446,2020-03-04 16:00:00,59.666666666666664,0.8616666666666667,3.3333333333333335,3.0
36447,2020-03-04 17:00:00,57.6,0.884,5.2,3.0
36448,2020-03-04 18:00:00,57.0,0.87,7.0,3.0
36449,2020-03-04 19:00:00,56.0,0.8725,9.0,3.0
36451,2020-03-04 21:00:00,54.0,0.87,8.0,3.0
36512,2020-03-07 10:00:00,55.0,0.49,3.0,3.0
36556,2020-03-09 06:00:00,64.0,0.87,7.0,3.0
36557,2020-03-09 07:00:00,64.0,0.9,8.0,3.0
36558,2020-03-09 08:00:00,64.0,0.9,5.0,3.0
36559,2020-03-09 09:00:00,65.0,0.9,3.0,3.0
36560,2020-03-09 10:00:00,65.0,0.9,3.0,3.0
36561,2020-03-09 11:00:00,66.0,0.9,0.0,3.0
36562,2020-03-09 12:00:00,66.0,0.9,5.5,3.0
36563,2020-03-09 13:00:00,67.0,0.91,3.0,3.0
36564,2020-03-09 14:00:00,67.0,0.91,5.5,3.0
36565,2020-03-09 15:00:00,67.0,0.922,2.8,3.0
36566,2020-03-09 16:00:00,67.0,0.91,0.0,3.0
36567,2020-03-09 17:00:00,66.66666666666667,0.9199999999999999,0.0,3.0
36568,2020-03-09 18:00:00,66.0,0.9,0.0,3.0
36569,2020-03-09 19:00:00,65.0,0.93,0.0,3.0
36570,2020-03-09 20:00:00,65.0,0.93,0.0,3.0
36572,2020-03-09 22:00:00,64.0,0.93,5.0,3.0
36576,2020-03-10 02:00:00,62.0,0.9,0.0,1.0
36577,2020-03-10 03:00:00,61.0,0.93,0.0,1.0
36578,2020-03-10 04:00:00,60.0,0.9,0.0,1.0
36579,2020-03-10 05:00:00,60.0,0.93,0.0,1.0
36580,2020-03-10 06:00:00,61.0,0.93,0.0,1.0
36581,2020-03-10 07:00:00,62.0,0.93,0.0,1.0
36582,2020-03-10 08:00:00,63.0,0.97,0.0,1.0
36603,2020-03-11 05:00:00,63.0,0.9,0.0,1.0
36604,2020-03-11 06:00:00,64.0,0.9,0.0,1.0
36605,2020-03-11 07:00:00,66.0,0.87,3.0,1.0
36606,2020-03-11 08:00:00,67.0,0.87,0.0,1.0
36677,2020-03-14 07:00:00,72.0,0.82,0.0,1.0
36678,2020-03-14 08:00:00,73.0,0.79,3.0,1.0
36696,2020-03-15 02:00:00,64.0,0.81,3.0,3.0
36697,2020-03-15 03:00:00,63.0,0.87,3.0,3.0
36699,2020-03-15 05:00:00,63.0,0.84,6.0,3.0
36701,2020-03-15 07:00:00,60.0,0.86,7.0,3.0
36703,2020-03-15 09:00:00,59.0,0.87,6.0,3.0
36706,2020-03-15 12:00:00,59.0,0.8875,5.25,3.0
36707,2020-03-15 13:00:00,59.0,0.9,5.0,3.0
36720,2020-03-16 02:00:00,61.0,0.9,3.0,1.0
36721,2020-03-16 03:00:00,61.0,0.9,0.0,1.0
36724,2020-03-16 06:00:00,58.0,0.97,6.0,1.0
36725,2020-03-16 07:00:00,59.0,0.93,3.0,1.0
36726,2020-03-16 08:00:00,61.0,0.93,0.0,1.0
36727,2020-03-16 09:00:00,63.0,0.87,0.0,1.0
36812,2020-03-19 22:00:00,73.0,0.84,15.0,3.0
36813,2020-03-19 23:00:00,72.0,0.84,10.0,3.0
36814,2020-03-20 00:00:00,71.0,0.9,5.0,3.0
36815,2020-03-20 01:00:00,71.25,0.895,5.75,3.0
36816,2020-03-20 02:00:00,70.0,0.93,5.0,3.0
36817,2020-03-20 03:00:00,70.0,0.9,7.0,3.0
36818,2020-03-20 04:00:00,70.0,0.9,5.0,3.0
36819,2020-03-20 05:00:00,58.0,0.885,8.5,3.0
36820,2020-03-20 06:00:00,57.0,0.87,9.0,3.0
36822,2020-03-20 08:00:00,57.0,0.87,8.0,3.0
36823,2020-03-20 09:00:00,58.0,0.87,7.0,3.0
36824,2020-03-20 10:00:00,57.333333333333336,0.89,8.0,3.0
36825,2020-03-20 11:00:00,58.0,0.87,10.0,3.0
36826,2020-03-20 12:00:00,56.6,0.908,7.4,3.0
36827,2020-03-20 13:00:00,56.0,0.89,8.0,3.0
36828,2020-03-20 14:00:00,56.0,0.9,5.0,3.0
36851,2020-03-21 13:00:00,54.0,0.75,5.0,3.0
36852,2020-03-21 14:00:00,53.0,0.845,5.0,3.0
36853,2020-03-21 15:00:00,53.333333333333336,0.8466666666666667,5.333333333333333,3.0
36854,2020-03-21 16:00:00,53.25,0.885,4.5,3.0
36855,2020-03-21 17:00:00,53.285714285714285,0.91,4.142857142857143,3.0
36856,2020-03-21 18:00:00,54.0,0.908,1.8,3.0
36857,2020-03-21 19:00:00,53.5,0.895,3.0,3.0
36858,2020-03-21 20:00:00,53.2,0.8960000000000001,3.6,3.0
36859,2020-03-21 21:00:00,53.25,0.9225000000000001,0.75,3.0
36860,2020-03-21 22:00:00,54.0,0.9,0.0,3.0
36861,2020-03-21 23:00:00,54.0,0.93,0.0,3.0
36862,2020-03-22 00:00:00,55.0,0.9,5.0,1.0
36863,2020-03-22 01:00:00,55.0,0.93,3.0,1.0
36864,2020-03-22 02:00:00,56.0,0.93,0.0,1.0
36865,2020-03-22 03:00:00,56.0,0.93,0.0,1.0
36866,2020-03-22 04:00:00,56.0,0.93,0.0,1.0
36868,2020-03-22 06:00:00,56.0,0.93,3.0,1.0
36869,2020-03-22 07:00:00,57.0,0.93,3.0,1.0
36870,2020-03-22 08:00:00,58.0,0.9,5.0,1.0
36871,2020-03-22 09:00:00,58.0,0.93,0.0,1.0
36874,2020-03-22 12:00:00,62.0,0.86,0.0,1.0
36875,2020-03-22 13:00:00,62.0,0.9,0.0,1.0
36876,2020-03-22 14:00:00,63.0,0.87,0.0,1.0
36883,2020-03-22 21:00:00,64.0,0.9,0.0,1.0
36884,2020-03-22 22:00:00,65.0,0.87,3.0,1.0
36885,2020-03-22 23:00:00,65.0,0.9,0.0,1.0
36886,2020-03-23 00:00:00,65.0,0.9,0.0,1.0
36887,2020-03-23 01:00:00,65.0,0.9,0.0,1.0
36888,2020-03-23 02:00:00,65.0,0.9,0.0,1.0
36889,2020-03-23 03:00:00,65.0,0.9,0.0,1.0
36890,2020-03-23 04:00:00,65.0,0.9,0.0,1.0
36891,2020-03-23 05:00:00,65.0,0.9,0.0,1.0
36892,2020-03-23 06:00:00,65.0,0.93,0.0,1.0
36893,2020-03-23 07:00:00,66.0,0.93,0.0,1.0
36894,2020-03-23 08:00:00,68.0,0.9,0.0,1.0
36895,2020-03-23 09:00:00,69.0,0.9,3.0,1.0
36896,2020-03-23 10:00:00,72.0,0.84,5.0,1.0
36915,2020-03-24 05:00:00,68.0,0.87,5.0,1.0
36916,2020-03-24 06:00:00,67.0,0.91,0.0,1.0
36917,2020-03-24 07:00:00,69.0,0.87,0.0,1.0
36942,2020-03-25 08:00:00,66.0,0.84,0.0,1.0
36961,2020-03-26 03:00:00,67.0,0.87,3.0,1.0
36962,2020-03-26 04:00:00,67.0,0.91,3.0,1.0
36965,2020-03-26 07:00:00,70.0,0.82,5.0,1.0
36966,2020-03-26 08:00:00,72.0,0.79,5.0,1.0
37010,2020-03-28 04:00:00,73.0,0.87,11.0,3.0
37011,2020-03-28 05:00:00,73.0,0.87,7.333333333333333,3.0
37012,2020-03-28 06:00:00,73.0,0.87,9.0,3.0
37013,2020-03-28 07:00:00,73.0,0.87,6.0,3.0
37014,2020-03-28 08:00:00,72.0,0.87,6.0,3.0
37063,2020-03-30 09:00:00,65.0,0.81,5.0,3.0
37064,2020-03-30 10:00:00,64.6,0.866,0.0,3.0
37065,2020-03-30 11:00:00,65.33333333333333,0.9,0.0,3.0
37066,2020-03-30 12:00:00,66.8,0.9,0.6,3.0
37067,2020-03-30 13:00:00,67.0,0.91,0.0,3.0
37068,2020-03-30 14:00:00,68.0,0.9,0.0,3.0
37069,2020-03-30 15:00:00,68.0,0.8933333333333334,1.6666666666666667,3.0
37070,2020-03-30 16:00:00,69.0,0.9,1.5,3.0
37071,2020-03-30 17:00:00,69.0,0.9,1.5,3.0
37072,2020-03-30 18:00:00,69.0,0.93,0.0,3.0
37073,2020-03-30 19:00:00,69.0,0.9,0.0,3.0
37074,2020-03-30 20:00:00,68.0,0.93,0.0,3.0
37075,2020-03-30 21:00:00,68.0,0.93,0.0,3.0
37076,2020-03-30 22:00:00,67.0,0.93,0.0,3.0
37077,2020-03-30 23:00:00,67.0,0.93,0.0,3.0
37078,2020-03-31 00:00:00,65.0,0.93,0.0,1.0
37081,2020-03-31 03:00:00,60.0,0.93,0.0,1.0
37138,2020-04-02 12:00:00,69.0,0.81,8.0,3.0
37140,2020-04-02 14:00:00,69.0,0.84,7.0,3.0
37141,2020-04-02 15:00:00,69.16666666666667,0.8766666666666666,3.0,3.0
37142,2020-04-02 16:00:00,69.0,0.9,4.0,3.0
37143,2020-04-02 17:00:00,68.0,0.9,6.0,3.0
37144,2020-04-02 18:00:00,66.0,0.94,7.0,3.0
37146,2020-04-02 20:00:00,68.0,0.87,5.0,3.0
37149,2020-04-02 23:00:00,66.5,0.925,4.0,3.0
37150,2020-04-03 00:00:00,67.0,0.925,5.75,3.0
37152,2020-04-03 02:00:00,68.0,0.93,6.0,3.0
37153,2020-04-03 03:00:00,68.0,0.93,7.0,3.0
37154,2020-04-03 04:00:00,68.0,0.93,6.0,3.0
37155,2020-04-03 05:00:00,68.0,0.93,3.6666666666666665,3.0
37156,2020-04-03 06:00:00,68.0,0.93,3.0,3.0
37157,2020-04-03 07:00:00,69.0,0.93,5.0,3.0
37158,2020-04-03 08:00:00,69.0,0.93,5.0,3.0
37159,2020-04-03 09:00:00,70.0,0.9,3.0,3.0
37160,2020-04-03 10:00:00,69.5,0.915,3.0,3.0
37161,2020-04-03 11:00:00,71.33333333333333,0.9033333333333333,4.333333333333333,3.0
37162,2020-04-03 12:00:00,73.0,0.84,7.0,3.0
37163,2020-04-03 13:00:00,73.0,0.84,7.0,3.0
37164,2020-04-03 14:00:00,58.5,0.87,14.0,3.0
37165,2020-04-03 15:00:00,55.166666666666664,0.9016666666666667,8.333333333333334,3.0
37166,2020-04-03 16:00:00,52.8,0.89,6.6,3.0
37167,2020-04-03 17:00:00,51.5,0.89,7.0,3.0
37170,2020-04-03 20:00:00,48.0,0.89,6.0,3.0
37178,2020-04-04 04:00:00,45.0,0.9,6.0,3.0
37179,2020-04-04 05:00:00,45.0,0.91,6.333333333333333,3.0
37180,2020-04-04 06:00:00,45.666666666666664,0.8866666666666667,6.0,3.0
37182,2020-04-04 08:00:00,46.0,0.8775,5.75,3.0
37183,2020-04-04 09:00:00,46.5,0.895,5.0,3.0
37184,2020-04-04 10:00:00,48.0,0.86,7.0,3.0
37185,2020-04-04 11:00:00,48.0,0.89,0.0,3.0
37186,2020-04-04 12:00:00,48.0,0.89,7.0,3.0
37187,2020-04-04 13:00:00,48.0,0.86,6.0,3.0
37188,2020-04-04 14:00:00,48.0,0.86,7.333333333333333,3.0
37189,2020-04-04 15:00:00,49.0,0.8866666666666667,4.333333333333333,3.0
37195,2020-04-04 21:00:00,52.0,0.89,3.0,3.0
37196,2020-04-04 22:00:00,52.0,0.89,3.0,3.0
37197,2020-04-04 23:00:00,52.0,0.89,5.0,3.0
37198,2020-04-05 00:00:00,52.0,0.89,5.0,1.0
37199,2020-04-05 01:00:00,51.0,0.92,5.0,1.0
37201,2020-04-05 03:00:00,51.0,0.89,0.0,1.0
37203,2020-04-05 05:00:00,51.0,0.89,0.0,1.0
37204,2020-04-05 06:00:00,51.0,0.89,5.0,1.0
37220,2020-04-05 22:00:00,63.0,0.87,3.0,1.0
37222,2020-04-06 00:00:00,62.0,0.9,0.0,1.0
37223,2020-04-06 01:00:00,63.0,0.87,0.0,1.0
37224,2020-04-06 02:00:00,63.0,0.87,0.0,1.0
37225,2020-04-06 03:00:00,62.0,0.9,0.0,1.0
37226,2020-04-06 04:00:00,62.0,0.9,0.0,1.0
37227,2020-04-06 05:00:00,62.0,0.9,0.0,1.0
37228,2020-04-06 06:00:00,63.0,0.87,3.0,1.0
37229,2020-04-06 07:00:00,64.0,0.84,5.0,1.0
37245,2020-04-06 23:00:00,70.0,0.9,0.0,1.0
37246,2020-04-07 00:00:00,70.0,0.9,3.0,1.0
37247,2020-04-07 01:00:00,70.0,0.93,5.0,1.0
37248,2020-04-07 02:00:00,71.0,0.9,5.0,1.0
37249,2020-04-07 03:00:00,70.0,0.93,5.0,1.0
37270,2020-04-08 00:00:00,74.0,0.88,3.0,1.0
37271,2020-04-08 01:00:00,74.0,0.88,3.0,1.0
37272,2020-04-08 02:00:00,74.0,0.88,6.0,1.0
37273,2020-04-08 03:00:00,74.0,0.88,5.0,1.0
37274,2020-04-08 04:00:00,73.0,0.87,3.0,1.0
37275,2020-04-08 05:00:00,73.0,0.87,0.0,1.0
37276,2020-04-08 06:00:00,74.0,0.88,0.0,1.0
37277,2020-04-08 07:00:00,77.0,0.82,0.0,1.0
37278,2020-04-08 08:00:00,80.0,0.76,3.0,1.0
37295,2020-04-09 01:00:00,76.0,0.85,0.0,1.0
37296,2020-04-09 02:00:00,75.0,0.88,0.0,1.0
37297,2020-04-09 03:00:00,75.0,0.88,0.0,1.0
37298,2020-04-09 04:00:00,74.0,0.88,0.0,1.0
37299,2020-04-09 05:00:00,74.0,0.88,0.0,1.0
37300,2020-04-09 06:00:00,74.0,0.88,0.0,1.0
37301,2020-04-09 07:00:00,76.0,0.85,0.0,1.0
37302,2020-04-09 08:00:00,78.0,0.82,0.0,1.0
37308,2020-04-09 14:00:00,69.0,0.8425,13.0,1.0
37309,2020-04-09 15:00:00,71.0,0.81,7.0,1.0
37311,2020-04-09 17:00:00,70.0,0.79,8.0,1.0
37357,2020-04-11 15:00:00,75.0,0.82,5.0,3.0
37369,2020-04-12 03:00:00,74.0,0.82,5.0,1.0
37370,2020-04-12 04:00:00,74.0,0.85,6.0,1.0
37371,2020-04-12 05:00:00,73.0,0.87,6.0,1.0
37372,2020-04-12 06:00:00,73.0,0.87,6.0,1.0
37497,2020-04-17 11:00:00,71.0,0.81,0.0,3.0
37498,2020-04-17 12:00:00,70.5,0.825,0.0,3.0
37500,2020-04-17 14:00:00,68.25,0.8625,3.25,3.0
37501,2020-04-17 15:00:00,64.25,0.8674999999999999,9.5,3.0
37502,2020-04-17 16:00:00,60.0,0.86,8.0,3.0
37530,2020-04-18 20:00:00,60.0,0.86,0.0,1.0
37531,2020-04-18 21:00:00,60.0,0.86,0.0,1.0
37532,2020-04-18 22:00:00,60.0,0.9,0.0,1.0
37533,2020-04-18 23:00:00,60.0,0.9,0.0,1.0
37534,2020-04-19 00:00:00,60.0,0.93,0.0,1.0
37535,2020-04-19 01:00:00,60.0,0.93,0.0,1.0
37536,2020-04-19 02:00:00,60.0,0.93,0.0,1.0
37537,2020-04-19 03:00:00,61.0,0.93,0.0,1.0
37538,2020-04-19 04:00:00,61.0,0.93,0.0,1.0
37539,2020-04-19 05:00:00,62.0,0.9,0.0,1.0
37540,2020-04-19 06:00:00,61.333333333333336,0.92,0.0,1.0
37541,2020-04-19 07:00:00,62.0,0.93,0.0,1.0
37542,2020-04-19 08:00:00,63.0,0.93,3.0,1.0
37543,2020-04-19 09:00:00,64.0,0.93,0.0,1.0
37544,2020-04-19 10:00:00,67.0,0.93,2.0,1.0
37546,2020-04-19 12:00:00,86.0,0.51,6.0,1.0
37550,2020-04-19 16:00:00,91.0,0.13,8.0,1.0
37562,2020-04-20 04:00:00,64.0,0.9,0.0,14.0
37563,2020-04-20 05:00:00,64.0,0.9,0.0,14.0
37564,2020-04-20 06:00:00,64.0,0.87,0.0,14.0
37565,2020-04-20 07:00:00,66.0,0.81,0.0,14.0
37571,2020-04-20 13:00:00,84.0,0.46,3.0,14.0
37573,2020-04-20 15:00:00,86.0,0.43,8.0,14.0
37574,2020-04-20 16:00:00,86.0,0.43,7.0,14.0
37576,2020-04-20 18:00:00,82.0,0.56,6.0,14.0
37581,2020-04-20 23:00:00,71.0,0.84,5.0,14.0
37582,2020-04-21 00:00:00,70.0,0.87,3.0,1.0
37584,2020-04-21 02:00:00,67.0,0.87,3.0,1.0
37585,2020-04-21 03:00:00,68.0,0.84,3.0,1.0
37588,2020-04-21 06:00:00,69.0,0.81,3.0,1.0
37589,2020-04-21 07:00:00,70.0,0.82,3.0,1.0
37590,2020-04-21 08:00:00,72.0,0.79,6.0,1.0
37591,2020-04-21 09:00:00,74.0,0.74,6.0,1.0
37612,2020-04-22 06:00:00,72.0,0.91,5.0,1.0
37613,2020-04-22 07:00:00,73.0,0.9,6.0,1.0
37614,2020-04-22 08:00:00,73.25,0.9025000000000001,4.5,1.0
37615,2020-04-22 09:00:00,74.0,0.91,3.0,1.0
37616,2020-04-22 10:00:00,74.5,0.905,6.0,1.0
37617,2020-04-22 11:00:00,75.0,0.898,5.2,1.0
37618,2020-04-22 12:00:00,76.5,0.9025000000000001,7.5,1.0
37619,2020-04-22 13:00:00,78.0,0.85,8.0,1.0
37620,2020-04-22 14:00:00,78.0,0.85,6.0,1.0
37621,2020-04-22 15:00:00,80.0,0.82,3.0,1.0
37623,2020-04-22 17:00:00,80.0,0.79,0.0,1.0
37624,2020-04-22 18:00:00,78.0,0.85,0.0,1.0
37625,2020-04-22 19:00:00,76.0,0.88,0.0,1.0
37626,2020-04-22 20:00:00,76.0,0.88,0.0,1.0
37627,2020-04-22 21:00:00,75.0,0.88,0.0,1.0
37628,2020-04-22 22:00:00,72.0,0.87,3.0,1.0
37629,2020-04-22 23:00:00,72.0,0.91,3.0,1.0
37630,2020-04-23 00:00:00,69.0,0.87,0.0,1.0
37759,2020-04-28 09:00:00,79.0,0.73,5.5,3.0
