,src,output
44466,0.074328154,0.06235
44467,0.09641345,0.0801
44468,0.1386924,0.1313
44469,0.14898969,0.1476
44470,0.14465916,0.1503
44471,0.17740162,0.1749
44472,0.2079775,0.2051
44473,0.22006601,0.2311
44474,0.23054141,0.2583
44475,0.24607444,0.2866
44476,0.27168757,0.313
44477,0.27747053,0.3364
44478,0.30495775,0.3508
44479,0.2910868,0.3508
44480,0.27320954,0.3345
44481,0.25290653,0.308
44482,0.25221094,0.2954
44483,0.21949105,0.2573
44484,0.19122414,0.2068
44485,0.19310006,0.2068
44486,0.11426326,0.1093
44487,0.12001159,0.11646
44488,0.07559772,0.0664
44489,0.074103564,0.05603
44490,0.057217423,0.05554
44491,0.07571763,0.0742
44492,0.11967176,0.12036
44493,0.12992023,0.1366
44494,0.14106458,0.1368
44495,0.17344065,0.1655
44496,0.12583293,0.08264
44497,0.10317949,0.05878
44498,0.092649765,0.06186
44499,0.10788392,0.0705
44500,0.14698872,0.10443
44501,0.20229132,0.1658
44502,0.21628581,0.1771
44503,0.19647436,0.157
44504,0.18158486,0.1431
44505,0.1606745,0.1376
44506,0.14576173,0.1356
44507,0.13532877,0.133
44508,0.13442156,0.1301
44509,0.13228355,0.1294
44510,0.1331235,0.1304
44511,0.13888402,0.1321
44512,0.1615459,0.1495
44513,0.20028445,0.1886
44514,0.19625933,0.1882
44515,0.19733566,0.18
44516,0.18010135,0.1603
44517,0.15148327,0.1246
44518,0.15257639,0.1246
44519,0.09791563,0.05084
44520,0.11160176,0.0596
44521,0.0866313,0.02956
44522,0.07328798,0.02924
44523,0.08681494,0.03069
44524,0.120643854,0.05682
44525,0.18215878,0.1119
44526,0.20377032,0.1346
44527,0.18701522,0.1304
44528,0.1795478,0.1307
44529,0.1740037,0.1333
44530,0.15712424,0.1313
44531,0.14315078,0.1321
44532,0.13770811,0.1288
44533,0.1373433,0.1301
44534,0.13138263,0.1265
44535,0.13608192,0.1259
44536,0.16236725,0.148
44537,0.19288479,0.1941
44538,0.1996993,0.2029
44539,0.18844189,0.2015
44540,0.16736238,0.1898
44541,0.14050087,0.1577
44542,0.14655966,0.1577
44543,0.07606616,0.1012
44544,0.11329075,0.1833
44545,0.17090067,0.2483
44546,0.20485915,0.266
44547,0.19200294,0.2467
44548,0.19137008,0.2301
44549,0.1964045,0.2155
44550,0.18942782,0.1941
44551,0.18008377,0.1759
44552,0.17647994,0.1619
44553,0.1715244,0.1489
44554,0.16540153,0.1425
44555,0.1746108,0.1456
44556,0.18978861,0.1638
44557,0.22730073,0.207
44558,0.23771422,0.2258
44559,0.23593388,0.2262
44560,0.22150262,0.206
44561,0.19707467,0.1759
44562,0.19727351,0.1759
44563,0.13561392,0.10895
44564,0.15033245,0.11707
44565,0.1280736,0.0929
44566,0.12355258,0.0926
44567,0.13898484,0.1012
44568,0.1422464,0.1359
44569,0.20426503,0.1973
44570,0.22831719,0.2142
44571,0.21688773,0.2045
44572,0.21057765,0.2031
44573,0.20452017,0.1992
44574,0.19276848,0.1902
44575,0.18232535,0.1794
44576,0.16878183,0.1716
44577,0.16544606,0.1642
44578,0.161732,0.1587
44579,0.15335926,0.1636
44580,0.18073255,0.1761
44581,0.21826392,0.2021
44582,0.21420379,0.2039
44583,0.21620187,0.1973
44584,0.19788295,0.182
44585,0.17398955,0.1603
44586,0.1743314,0.1603
44587,0.11945629,0.106
44588,0.13314939,0.1099
44589,0.1038162,0.083
44590,0.113401614,0.0796
44591,0.12321467,0.0807
44592,0.14365287,0.08215
44593,0.16100416,0.1067
44594,0.17623137,0.1362
44595,0.19096924,0.1652
44596,0.20134388,0.1857
44597,0.19469453,0.1996
44598,0.19847313,0.2021
44599,0.19776617,0.198
44600,0.18444203,0.1953
44601,0.1898848,0.1931
44602,0.18399592,0.2012
44603,0.19835757,0.2227
44604,0.22294317,0.252
44605,0.21824203,0.2559
44606,0.21565717,0.2502
44607,0.19667725,0.2402
44608,0.17090648,0.2242
44609,0.17146482,0.2242
44610,0.123209976,0.1814
44611,0.13600373,0.1866
44612,0.10865908,0.171
44613,0.099185385,0.17
44614,0.1199789,0.172
44615,0.11849429,0.1849
44616,0.16590117,0.2051
44617,0.17721272,0.2278
44618,0.1845152,0.2515
44619,0.19479111,0.2688
44620,0.197612,0.278
44621,0.19377209,0.2761
44622,0.18940724,0.2703
44623,0.18513553,0.262
44624,0.17892112,0.2544
44625,0.17996006,0.2559
44626,0.17880549,0.263
44627,0.1926832,0.2817
44628,0.22576988,0.3076
44629,0.231442,0.3093
44630,0.22596776,0.3044
44631,0.20646302,0.2961
44632,0.18304998,0.2732
44633,0.18283546,0.2732
44634,0.13634135,0.2354
44635,0.13824132,0.2399
44636,0.13292421,0.2314
44637,0.12838589,0.2354
44638,0.14779294,0.2496
44639,0.16321492,0.2844
44640,0.38952374,0.3813
44641,0.37647903,0.3704
44642,0.35658488,0.3665
44643,0.3431099,0.365
44644,0.29786366,0.3252
44645,0.31654602,0.3252
44646,0.20786704,0.2285
44647,0.22377107,0.2356
44648,0.16179202,0.1818
44649,0.16392265,0.171
44650,0.16597676,0.17
44651,0.18167204,0.1888
44652,0.23540695,0.2227
44653,0.25993693,0.2428
44654,0.27905044,0.2622
44655,0.30656284,0.2866
44656,0.34420073,0.3142
44657,0.3786436,0.338
44658,0.40113458,0.3552
44659,0.4016253,0.3728
44660,0.40873682,0.3833
44661,0.40365592,0.3774
44662,0.4008199,0.3743
44663,0.42751056,0.3606
44664,0.3995005,0.3364
44665,0.36457843,0.317
44666,0.36308128,0.3086
44667,0.35730535,0.3093
44668,0.31116483,0.2844
44669,0.31749204,0.2844
44670,0.22713864,0.2096
44671,0.24214078,0.2135
44672,0.18528701,0.1685
44673,0.17193897,0.158
44674,0.16435952,0.1534
44675,0.16081263,0.1599
44676,0.1769535,0.1713
44677,0.18718274,0.1791
44678,0.21836369,0.2113
44679,0.25167444,0.2502
44680,0.28758642,0.282
44681,0.31086373,0.305
44682,0.34599787,0.329
44683,0.36382222,0.339
44684,0.37768316,0.3418
44685,0.36802968,0.3364
44686,0.37134647,0.3208
44687,0.40162897,0.3062
44688,0.51200664,0.4463
44689,0.49577826,0.4338
44690,0.44673932,0.3865
44691,0.44093272,0.3865
44692,0.32665294,0.2805
44693,0.3312393,0.2864
44694,0.2482448,0.2207
44695,0.2255136,0.2039
44696,0.21108611,0.1973
44697,0.22867051,0.2119
44698,0.24668862,0.2402
44699,0.26214242,0.2522
44700,0.28002542,0.2827
44701,0.31607142,0.3262
44702,0.37287098,0.3743
44703,0.41485512,0.419
44704,0.45571917,0.4624
44705,0.491595,0.5015
44706,0.49603868,0.532
44707,0.52002025,0.556
44708,0.5297068,0.5723
44709,0.5237658,0.5684
44710,0.50705814,0.555
44711,0.4917267,0.525
44712,0.48268944,0.4956
44713,0.4700012,0.4775
44714,0.42135602,0.4294
44715,0.4123851,0.4294
44716,0.30779794,0.3223
44717,0.31337017,0.328
44718,0.2407173,0.251
44719,0.21203756,0.2285
44720,0.2039534,0.2125
44721,0.20126437,0.2074
44722,0.2085457,0.2113
44723,0.2152112,0.2174
44724,0.24724095,0.261
44725,0.28891715,0.3171
44726,0.32289428,0.3767
44727,0.38746816,0.4326
44728,0.44431308,0.484
44729,0.4652974,0.519
44730,0.4937808,0.534
44731,0.5193198,0.5234
44732,0.51594037,0.502
44733,0.51065916,0.469
44734,0.48836988,0.4268
44735,0.44576317,0.3892
44736,0.5669053,0.596
44737,0.5569049,0.568
44738,0.533978,0.551
44739,0.4915627,0.4878
44740,0.48001194,0.4878
44741,0.34951377,0.338
44742,0.3469426,0.3494
44743,0.29435647,0.2524
44744,0.25847924,0.2373
44745,0.25715032,0.234
44746,0.29270217,0.2496
44747,0.33759,0.2827
44748,0.35131618,0.3015
44749,0.37508094,0.3242
44750,0.40922982,0.354
44751,0.44237807,0.3955
44752,0.48880213,0.4443
44753,0.5065073,0.491
44754,0.5447929,0.531
44755,0.5752608,0.5645
44756,0.5928297,0.5913
44757,0.61593366,0.607
44758,0.59173286,0.6035
44759,0.5773865,0.5728
44760,0.5373689,0.5312
44761,0.5132043,0.4976
44762,0.5040829,0.4775
44763,0.44875562,0.421
44764,0.44731313,0.421
44765,0.33386868,0.3035
44766,0.33850375,0.3132
44767,0.26288497,0.2512
44768,0.25037143,0.2314
44769,0.25175536,0.2252
44770,0.26342905,0.2393
44771,0.3023314,0.2686
44772,0.3232706,0.2876
44773,0.34046,0.3132
44774,0.36238298,0.3513
44775,0.41268408,0.3982
44776,0.44991523,0.4417
44777,0.48237696,0.48
44778,0.51058614,0.5176
44779,0.52842546,0.5474
44780,0.5615062,0.571
44781,0.6131474,0.5845
44782,0.59731317,0.586
44783,0.57455695,0.5703
44784,0.23824966,0.2168
44785,0.23940136,0.2336
44786,0.2313682,0.251
44787,0.23461013,0.2698
44788,0.231743,0.2908
44789,0.24009241,0.3062
44790,0.25193337,0.3179
44791,0.25589925,0.32
44792,0.25809908,0.3164
44793,0.24513032,0.3062
44794,0.25648656,0.3162
44795,0.23757225,0.3022
44796,0.19677368,0.2568
44797,0.21133037,0.2568
44798,0.11591323,0.1642
44799,0.1307221,0.172
44800,0.07962007,0.1265
44801,0.068670064,0.12036
44802,0.073623516,0.1239
44803,0.10266054,0.1505
44804,0.1588994,0.2058
44805,0.18967728,0.2297
44806,0.20421238,0.2301
44807,0.19811146,0.2402
44808,0.2309673,0.2563
44809,0.23288296,0.2747
44810,0.2492299,0.2844
44811,0.25728092,0.2932
44812,0.25801298,0.2996
44813,0.26597184,0.3113
44814,0.2863817,0.3271
44815,0.3038368,0.3306
44816,0.28987342,0.3228
44817,0.2846603,0.314
44818,0.29546168,0.3232
44819,0.27321357,0.306
44820,0.23190223,0.2573
44821,0.22752023,0.2573
44822,0.13553812,0.1599
44823,0.1379894,0.1681
44824,0.09256821,0.11743
44825,0.08706554,0.11224
44826,0.099869855,0.1151
44827,0.11141926,0.1392
44828,0.17242171,0.1973
44829,0.19613999,0.2178
44830,0.19607027,0.2236
44831,0.20415664,0.2463
44832,0.24725895,0.2288
44833,0.2266791,0.2133
44834,0.21023023,0.1908
44835,0.17510293,0.1642
44836,0.18251546,0.1642
44837,0.10938951,0.1008
44838,0.109256245,0.1054
44839,0.06599708,0.06964
44840,0.061135452,0.06384
44841,0.062240195,0.06107
44842,0.066138305,0.06445
44843,0.07776482,0.0744
44844,0.08930785,0.08673
44845,0.106710345,0.11676
44846,0.13026789,0.1431
44847,0.15217596,0.17
44848,0.17473154,0.2002
44849,0.19515562,0.2311
44850,0.20254153,0.2408
44851,0.20812552,0.247
44852,0.22076173,0.2505
44853,0.22656213,0.2483
44854,0.23722844,0.2515
44855,0.21556184,0.2717
44856,0.2345797,0.2646
44857,0.2199457,0.2473
44858,0.19635062,0.2213
44859,0.16483377,0.1876
44860,0.1631777,0.1876
44861,0.09436358,0.11707
44862,0.09148756,0.1229
44863,0.06349997,0.088
44864,0.056882802,0.0877
44865,0.06739061,0.0929
44866,0.09807398,0.1197
44867,0.13328807,0.172
44868,0.14175968,0.1941
44869,0.1391183,0.2025
44870,0.1662506,0.2152
44871,0.18346506,0.2311
44872,0.20197728,0.2448
44873,0.20725836,0.2573
44874,0.22000436,0.2708
44875,0.22187917,0.2778
44876,0.2238737,0.2827
44877,0.23246899,0.2795
44878,0.23151049,0.2786
44879,0.2241062,0.3032
44880,0.24711867,0.2207
44881,0.24081863,0.2201
44882,0.2175427,0.1947
44883,0.2302863,0.1947
44884,0.1500494,0.1292
44885,0.1608403,0.134
44886,0.11476215,0.1028
44887,0.109282024,0.0971
44888,0.105180055,0.1005
44889,0.11663249,0.1161
44890,0.1428842,0.1489
44891,0.15175582,0.1619
44892,0.1673396,0.1791
44893,0.1856509,0.1947
44894,0.19922249,0.2194
44895,0.2183486,0.2424
44896,0.23914862,0.271
44897,0.26996636,0.298
44898,0.27835518,0.3162
44899,0.28563738,0.325
44900,0.2754462,0.3267
44901,0.2770702,0.3218
44902,0.28846142,0.3074
44903,0.28504613,0.281
44904,0.26377353,0.2678
44905,0.25994083,0.2642
44906,0.21689606,0.2369
44907,0.24432029,0.2369
44908,0.14629099,0.1638
44909,0.16584857,0.1687
44910,0.1214369,0.1282
44911,0.11330144,0.11707
44912,0.11402866,0.10895
44913,0.12187,0.11255
44914,0.14664346,0.12225
44915,0.16226229,0.1252
44916,0.17359297,0.1456
44917,0.18419899,0.1759
44918,0.19794391,0.2086
44919,0.21558686,0.2395
44920,0.23910254,0.265
44921,0.27491522,0.286
44922,0.30728692,0.3005
44923,0.28888965,0.311
44924,0.30082974,0.3025
44925,0.29104432,0.2917
44926,0.32914233,0.2805
44927,0.3203175,0.2573
44928,0.3711769,0.428
44929,0.35450917,0.404
44930,0.36803082,0.399
44931,0.36150384,0.3923
44932,0.31122082,0.3442
44933,0.31759378,0.3442
44934,0.20552772,0.2393
44935,0.21032564,0.2473
44936,0.14673415,0.1914
44937,0.13236798,0.182
44938,0.13276537,0.1873
44939,0.15802065,0.2103
44940,0.20932736,0.2646
44941,0.22276333,0.2834
44942,0.22904326,0.2886
44943,0.25401345,0.3044
44944,0.2690722,0.3218
44945,0.2902615,0.3423
44946,0.30448765,0.3618
44947,0.3458727,0.3853
44948,0.37966737,0.404
44949,0.39541247,0.415
44950,0.39784104,0.4126
44951,0.36576185,0.3962
44952,0.35637864,0.3787
44953,0.33394283,0.365
44954,0.3480689,0.3638
44955,0.33409557,0.3462
44956,0.28159976,0.2954
44957,0.27275032,0.2954
44958,0.16448164,0.1869
44959,0.18338259,0.1982
44960,0.118977636,0.1398
44961,0.11461134,0.1307
44962,0.110113375,0.1307
44963,0.14320761,0.1538
44964,0.1890814,0.2002
44965,0.20896336,0.2258
44966,0.22357248,0.234
44967,0.2378773,0.2512
44968,0.26076525,0.2554
44969,0.28131142,0.2622
44970,0.29430905,0.2632
44971,0.3208919,0.261
44972,0.33219942,0.2637
44973,0.38785753,0.2686
44974,0.36978003,0.2747
44975,0.34582347,0.275
44976,0.44140765,0.443
44977,0.41001618,0.4158
44978,0.40062767,0.3975
44979,0.34449965,0.343
44980,0.3334753,0.343
44981,0.23840514,0.2354
44982,0.22640984,0.2428
44983,0.17074484,0.1771
44984,0.15024427,0.1619
44985,0.14852436,0.1577
44986,0.163098,0.1658
44987,0.1852521,0.196
44988,0.202949,0.2086
44989,0.23598397,0.2356
44990,0.27113852,0.2761
44991,0.32187453,0.317
44992,0.36353412,0.352
44993,0.40121284,0.38
44994,0.43609682,0.4197
44995,0.45967555,0.4424
44996,0.47893983,0.4573
44997,0.4737891,0.4624
44998,0.4657312,0.4573
44999,0.40955874,0.4385
45000,0.41422912,0.406
45001,0.38502473,0.3794
45002,0.3724518,0.363
45003,0.3214071,0.321
45004,0.3127849,0.321
45005,0.21783122,0.2285
45006,0.2115518,0.2373
45007,0.15756056,0.1808
45008,0.1484716,0.1655
45009,0.1406584,0.156
45010,0.1484949,0.154
45011,0.16126195,0.1599
45012,0.17227891,0.1687
45013,0.20022653,0.2002
45014,0.25265417,0.2405
45015,0.2925055,0.28
45016,0.3566969,0.315
45017,0.40132606,0.3435
45018,0.44159913,0.3677
45019,0.43122724,0.3845
45020,0.44424152,0.399
45021,0.46828777,0.406
45022,0.40672362,0.4072
45023,0.35439363,0.3962
45024,0.40642136,0.2096
45025,0.39638466,0.2064
45026,0.37503618,0.2148
45027,0.362188,0.2152
45028,0.32578975,0.199
45029,0.2843915,0.1704
45030,0.28508908,0.1704
45031,0.19407426,0.1093
45032,0.20332736,0.11255
45033,0.15840055,0.0755
45034,0.13975756,0.0668
45035,0.13047454,0.063
45036,0.1218046,0.06396
45037,0.13416398,0.0739
45038,0.13785183,0.0841
45039,0.14023022,0.10034
45040,0.16692092,0.1229
45041,0.18284388,0.1493
45042,0.20217381,0.1779
45043,0.21875316,0.2115
45044,0.24028157,0.2473
45045,0.25683564,0.28
45046,0.29744485,0.3064
45047,0.31437978,0.319
45048,0.38823816,0.3232
45049,0.37976474,0.3154
45050,0.36318582,0.3145
45051,0.3554615,0.3076
45052,0.3181171,0.2769
45053,0.26929095,0.2281
45054,0.2589818,0.2281
45055,0.16727424,0.1359
45056,0.17489241,0.1421
45057,0.13661268,0.09436
45058,0.1260146,0.08575
45059,0.11851338,0.08734
45060,0.14159895,0.1116
45061,0.1745034,0.1628
45062,0.17923912,0.1886
45063,0.17982905,0.1892
45064,0.194903,0.2096
45065,0.22628725,0.2408
45066,0.24450229,0.2708
45067,0.26417997,0.3035
45068,0.25829595,0.3296
45069,0.28087038,0.3533
45070,0.2857411,0.3762
45071,0.31741297,0.3845
45072,0.23778708,0.2428
45073,0.26162362,0.2479
45074,0.2548886,0.246
45075,0.23564751,0.2301
45076,0.21373188,0.1963
45077,0.20179035,0.1963
45078,0.15296958,0.1268
45079,0.1585737,0.1337
45080,0.15015963,0.1028
45081,0.15027355,0.1008
45082,0.16776647,0.108
45083,0.2033331,0.1421
45084,0.24468246,0.2012
45085,0.25633508,0.2217
45086,0.23071806,0.2113
45087,0.20966703,0.2058
45088,0.19952974,0.2006
45089,0.18259886,0.1908
45090,0.18145244,0.1726
45091,0.16551822,0.1622
45092,0.16037515,0.1519
45093,0.16289225,0.1489
45094,0.1543462,0.1509
45095,0.18689273,0.1716
45096,0.2300329,0.2162
45097,0.2531201,0.2194
45098,0.24120255,0.2184
45099,0.21641964,0.2119
45100,0.20020123,0.1847
45101,0.19880939,0.1847
45102,0.1462024,0.1288
45103,0.14675187,0.1323
45104,0.1340587,0.1226
45105,0.13994174,0.1278
45106,0.15252303,0.1421
45107,0.18785812,0.1804
45108,0.23661725,0.2467
45109,0.2502747,0.2612
45110,0.22035524,0.2317
45111,0.21129557,0.2058
45112,0.19494756,0.1808
45113,0.18104616,0.1606
45114,0.16777757,0.1405
45115,0.16268095,0.1268
45116,0.1586064,0.12134
45117,0.14808601,0.1151
45118,0.14851856,0.1151
45119,0.17848442,0.1388
45120,0.19046912,0.1642
45121,0.14934388,0.1268
45122,0.15242732,0.1268
45123,0.08345045,0.05896
45124,0.08543395,0.06494
45125,0.049317036,0.03314
45126,0.041533064,0.02826
45127,0.044095267,0.03183
45128,0.0663206,0.05554
45129,0.11166746,0.10736
45130,0.13635838,0.1288
45131,0.13537084,0.1246
45132,0.1435002,0.1368
45133,0.14212021,0.155
45134,0.15993014,0.174
45135,0.16801295,0.1888
45136,0.18758747,0.2058
45137,0.2025092,0.2242
45138,0.21764636,0.2383
45139,0.22627135,0.2515
45140,0.2223416,0.2532
45141,0.22501276,0.2454
45142,0.2145918,0.2568
45143,0.21848567,0.253
45144,0.2232019,0.225
45145,0.17998405,0.1833
45146,0.17537774,0.1833
45147,0.09380573,0.1064
45148,0.107804924,0.1148
45149,0.076087266,0.08234
45150,0.06930206,0.07764
45151,0.06901729,0.07794
45152,0.08212967,0.09906
45153,0.12935854,0.1509
45154,0.147374,0.1781
45155,0.15210257,0.1779
45156,0.15447213,0.1941
45157,0.16421379,0.2096
45158,0.16720061,0.225
45159,0.18864562,0.2393
45160,0.19730301,0.2593
45161,0.2057779,0.2727
45162,0.21765125,0.2834
45163,0.23590864,0.2827
45164,0.22160813,0.2656
45165,0.21394485,0.2324
45166,0.20149077,0.2191
45167,0.2080165,0.2009
45168,0.30914468,0.2285
45169,0.30445582,0.2434
45170,0.27451634,0.2207
45171,0.24915199,0.2048
45172,0.23455049,0.1941
45173,0.20849226,0.1869
45174,0.19885649,0.182
45175,0.18631673,0.1785
45176,0.18470459,0.1765
45177,0.17139229,0.1769
45178,0.17256458,0.1771
45179,0.17362733,0.1781
45180,0.21268605,0.2041
45181,0.22821513,0.2201
45182,0.23343714,0.21
45183,0.21229073,0.1859
45184,0.18437155,0.1486
45185,0.18445888,0.1486
45186,0.13977584,0.08685
45187,0.13455844,0.0924
45188,0.12046589,0.06805
45189,0.11610498,0.06934
45190,0.120356716,0.08105
45191,0.1844511,0.11646
45192,0.28289008,0.18
45193,0.28724417,0.199
45194,0.2658289,0.1863
45195,0.24364981,0.1833
45196,0.22944991,0.1843
45197,0.21423307,0.1843
45198,0.19685204,0.1788
45199,0.19073491,0.1781
45200,0.18803729,0.1798
45201,0.18257272,0.1808
45202,0.17904869,0.1808
45203,0.17643358,0.1785
45204,0.20359297,0.1976
45205,0.21863133,0.2006
45206,0.21117182,0.1895
45207,0.19533917,0.173
45208,0.17213419,0.1444
45209,0.1672331,0.1444
45210,0.12212024,0.0893
45211,0.13211875,0.0929
45212,0.11547745,0.06155
45213,0.123265065,0.05814
45214,0.10329633,0.05878
45215,0.15851203,0.0666
45216,0.24365774,0.2463
45217,0.23029843,0.2305
45218,0.23322278,0.2217
45219,0.22616328,0.2109
45220,0.20823757,0.1947
45221,0.18616733,0.182
45222,0.17380117,0.1722
45223,0.1581064,0.1632
45224,0.14882489,0.1599
45225,0.14305948,0.1613
45226,0.16803864,0.173
45227,0.19252767,0.1951
45228,0.21268447,0.1986
45229,0.21412644,0.1886
45230,0.17956121,0.174
45231,0.1693165,0.1538
45232,0.1716222,0.1538
45233,0.12651432,0.09955
45234,0.13304743,0.1057
45235,0.11779042,0.0797
45236,0.11072475,0.07666
45237,0.120794006,0.0789
45238,0.15584894,0.09143
45239,0.20073892,0.11224
45240,0.19305308,0.1368
45241,0.19684744,0.1587
45242,0.21162474,0.1726
45243,0.2148846,0.1781
45244,0.19934493,0.1746
45245,0.18639536,0.1646
45246,0.1666167,0.1531
45247,0.15802045,0.1431
45248,0.14785868,0.1405
45249,0.15420021,0.1425
45250,0.15188217,0.1505
45251,0.19507831,0.1687
45252,0.22224168,0.1765
45253,0.20222853,0.1687
45254,0.17305842,0.156
45255,0.17186418,0.133
45256,0.16722327,0.133
45257,0.11983716,0.08704
45258,0.12736596,0.09064
45259,0.10846001,0.06415
45260,0.1300125,0.06384
45261,0.12111714,0.06433
45262,0.14078838,0.0726
45263,0.15598063,0.08966
45264,0.2589817,0.269
45265,0.27809906,0.269
45266,0.29491442,0.275
45267,0.29496646,0.2708
45268,0.28143764,0.2583
45269,0.27810666,0.2551
45270,0.28632972,0.2408
45271,0.24884535,0.2123
45272,0.20491825,0.1694
45273,0.21005504,0.1694
45274,0.123850875,0.0885
45275,0.13222194,0.09546
45276,0.08634071,0.0552
45277,0.07580432,0.0458
45278,0.08349933,0.04465
45279,0.11054274,0.0651
45280,0.16797015,0.11414
45281,0.18832919,0.1343
45282,0.18292323,0.1255
45283,0.19147268,0.1301
45284,0.21812053,0.1356
45285,0.23459627,0.1378
45286,0.23705097,0.1376
45287,0.25894085,0.1421
45288,0.26589862,0.1444
45289,0.2990424,0.1505
45290,0.30554637,0.1558
45291,0.30885613,0.156
45292,0.2936588,0.1503
45293,0.28768265,0.1655
45294,0.29280233,0.1661
45295,0.26403847,0.1454
45296,0.21532847,0.1093
45297,0.22267379,0.1093
45298,0.1281585,0.04318
45299,0.1357633,0.04938
45300,0.093265176,0.02144
45301,0.090661176,0.01868
45302,0.09519137,0.02274
45303,0.12644061,0.04773
45304,0.16367038,0.1015
45305,0.19015013,0.1232
45306,0.18887903,0.11646
45307,0.20715824,0.1246
45308,0.22470872,0.1343
45309,0.24264961,0.1444
45310,0.25999188,0.1548
45311,0.27872893,0.1726
45312,0.117368795,0.0289
45313,0.17581628,0.03476
45314,0.20072994,0.03555
45315,0.19677687,0.04352
45316,0.18844649,0.0635
45317,0.17231108,0.08704
45318,0.1572884,0.0971
45319,0.13217188,0.1008
45320,0.13024,0.10034
45321,0.12306098,0.0961
45322,0.11414735,0.0939
45323,0.116394356,0.09467
45324,0.13139269,0.11224
45325,0.15338252,0.1444
45326,0.14705382,0.1407
45327,0.13412362,0.1323
45328,0.14212362,0.121
45329,0.11341933,0.1008
45330,0.1181302,0.1008
45331,0.059565756,0.0466
45332,0.059242476,0.05148
45333,0.03893795,0.02257
45334,0.053326037,0.019
45335,0.07260468,0.02144
45336,0.118172035,0.03442
45337,0.15495503,0.06024
45338,0.18325306,0.084
45339,0.18937612,0.09515
45340,0.18383975,0.1119
45341,0.16976242,0.1252
45342,0.15323988,0.1307
45343,0.13424535,0.1353
45344,0.13213895,0.1407
45345,0.13276412,0.1421
45346,0.12494389,0.1407
45347,0.12600313,0.1372
45348,0.1465327,0.1489
45349,0.17933409,0.1759
45350,0.15799889,0.1685
45351,0.15250114,0.1573
45352,0.14895175,0.144
45353,0.13362053,0.1252
45354,0.13313924,0.1252
45355,0.090375975,0.0701
45356,0.07077473,0.07355
45357,0.055153172,0.0377
45358,0.060405266,0.02956
45359,0.08450453,0.0268
45360,0.35171404,0.3162
45361,0.2990949,0.2798
45362,0.24247362,0.2275
45363,0.24305795,0.2275
45364,0.15897302,0.1317
45365,0.1576933,0.1392
45366,0.10774778,0.0929
45367,0.09163415,0.08575
45368,0.09596893,0.0878
45369,0.11614686,0.1109
45370,0.15969948,0.1619
45371,0.17816359,0.182
45372,0.18249078,0.1818
45373,0.20499676,0.2002
45374,0.24243547,0.2288
45375,0.26332793,0.2534
45376,0.29720628,0.281
45377,0.33359563,0.313
45378,0.3772679,0.3435
45379,0.3864419,0.3723
45380,0.40428922,0.3916
45381,0.39420554,0.3904
45382,0.36619514,0.363
45383,0.3478892,0.347
45384,0.344054,0.3296
45385,0.30749956,0.2976
45386,0.23052245,0.2603
45387,0.23574278,0.2603
45388,0.14593406,0.1759
45389,0.16540842,0.1814
45390,0.11466285,0.1282
45391,0.09968268,0.1155
45392,0.10169306,0.1106
45393,0.110914774,0.1161
45394,0.13287115,0.133
45395,0.13920324,0.1512
45396,0.15614726,0.1726
45397,0.19924891,0.199
45398,0.23820184,0.2207
45399,0.24858366,0.2408
45400,0.28315932,0.2668
45401,0.3282567,0.2996
45402,0.32851118,0.332
45403,0.37717465,0.3599
45404,0.4166242,0.3708
45405,0.41242272,0.3638
45406,0.38325524,0.345
45407,0.34846872,0.3462
45408,0.37586674,0.3645
45409,0.4213401,0.424
45410,0.47551042,0.4827
45411,0.5448992,0.5366
45412,0.5816448,0.5835
45413,0.61263865,0.615
45414,0.6365913,0.6377
45415,0.65469515,0.6514
45416,0.6615349,0.6514
45417,0.64590013,0.6416
45418,0.61198056,0.6113
45419,0.5695937,0.5835
45420,0.5334645,0.551
45421,0.4736306,0.4814
45422,0.45209467,0.4814
45423,0.32971936,0.347
45424,0.3352827,0.356
45425,0.25070074,0.2769
45426,0.2319265,0.2534
45427,0.2260028,0.244
45428,0.2444379,0.256
45429,0.27392238,0.2864
45430,0.28118432,0.2952
45431,0.31669718,0.3198
45432,0.36251336,0.3704
45433,0.4180765,0.426
45434,0.4619995,0.4814
45435,0.533608,0.529
45436,0.5551902,0.549
45437,0.59531784,0.5483
45438,0.6230079,0.5273
45439,0.62665665,0.502
45440,0.6288056,0.478
45441,0.61119443,0.4521
45442,0.5737896,0.4268
45443,0.5442945,0.421
45444,0.5190646,0.4092
45445,0.44835192,0.3645
45446,0.44114962,0.3645
45447,0.31235942,0.2678
45448,0.3194283,0.2747
45449,0.24747826,0.2201
45450,0.22200847,0.2074
45451,0.22575797,0.2064
45452,0.24799563,0.224
45453,0.28390774,0.2593
45454,0.28652456,0.2769
45455,0.2969747,0.2974
45456,0.26019326,0.2385
45457,0.2637244,0.256
45458,0.25557822,0.2438
45459,0.22951826,0.2278
45460,0.21122262,0.2086
45461,0.18377696,0.182
45462,0.18208532,0.182
45463,0.115830384,0.1232
45464,0.11479119,0.1301
45465,0.078899644,0.09546
45466,0.07029259,0.0877
45467,0.07896032,0.084
45468,0.083439596,0.0833
45469,0.09935138,0.0942
45470,0.11559467,0.106
45471,0.134551,0.1353
45472,0.1658094,0.1628
45473,0.18247007,0.1873
45474,0.19928694,0.2119
45475,0.21378852,0.2389
45476,0.23448114,0.2642
45477,0.2519204,0.2834
