,0
346,-0.043860823
347,-0.03641994
348,-0.035558622
349,-0.035403512
350,-0.027980665
351,-0.031533714
352,-0.030168312
353,-0.026259063
354,-0.009563063
355,0.0014331564
356,0.004242538
357,-0.01935619
358,-0.061211605
359,-0.05457448
360,-0.14281048
361,-0.10432384
362,-0.15958555
363,-0.14516598
364,-0.14257054
365,-0.11531995
366,-0.07566554
367,-0.0652307
368,-0.050204918
369,-0.037517924
370,-0.020799626
371,-0.009742934
372,-0.010303492
373,-0.010434674
374,-0.014444758
375,-0.017098378
376,-0.017827252
377,-0.009736589
378,0.015241101
379,0.030506382
380,0.024373334
381,0.0034951265
382,-0.042529974
383,-0.05489205
384,-0.14529498
385,-0.10600402
386,-0.15619396
387,-0.13519351
388,-0.12812558
389,-0.10302227
390,-0.05426318
391,-0.022076374
392,-0.013989158
393,-0.011962325
394,-0.012140824
395,-0.008506955
396,-0.0040057567
397,0.0024812086
398,0.0041231327
399,0.011089196
400,0.015918886
401,0.038116347
402,0.08082627
403,0.08104712
404,0.07457669
405,0.05275307
406,0.01355247
407,0.006800048
408,-0.08862577
409,-0.05640948
410,-0.10011729
411,-0.074900895
412,-0.06507605
413,-0.03222116
414,0.036697395
415,0.055252913
416,0.047578298
417,0.049976483
418,0.035164062
419,0.032267954
420,0.023844251
421,0.0096814195
422,-0.004037855
423,-0.0066919765
424,-0.0027763236
425,0.009438182
426,0.04211546
427,0.056374535
428,0.046771247
429,0.023055378
430,-0.012763776
431,-0.023834074
432,-0.11132421
433,-0.0778382
434,-0.12500149
435,-0.10107787
436,-0.09754635
437,-0.0710894
438,-0.0017803557
439,0.022624124
440,0.020756755
441,0.014520598
442,0.009304223
443,-0.000840932
444,-0.018844238
445,-0.03050508
446,-0.040020745
447,-0.034320384
448,-0.028427415
449,-0.011773002
450,0.009442177
451,0.019209176
452,0.017678143
453,-0.0017572655
454,-0.042029966
455,-0.051087286
456,-0.1318892
457,-0.095064364
458,-0.13736887
459,-0.1169763
460,-0.10950388
461,-0.081792064
462,-0.02506762
463,0.0069644223
464,0.010781602
465,0.0032995848
466,-0.00769485
467,-0.011664721
468,-0.028996807
469,-0.030464614
470,-0.03409426
471,-0.0261272
472,-0.019022463
473,-0.0061226445
474,0.0109968055
475,0.010261401
476,-0.0078119095
477,-0.03185949
478,-0.0654898
479,-0.060535513
480,-0.12871349
481,-0.10084575
482,-0.146783
483,-0.12889756
484,-0.12928359
485,-0.114704266
486,-0.09703412
487,-0.08198813
488,-0.0587991
489,-0.03814006
490,-0.03571325
491,-0.032821182
492,-0.04002193
493,-0.0402266
494,-0.037044335
495,-0.028146781
496,-0.018998012
497,-0.013147284
498,0.0054948498
499,0.0031385652
500,-0.014700715
501,-0.039855637
502,-0.075703114
503,-0.06703663
504,-0.13978547
505,-0.108573645
506,-0.15946105
507,-0.14198638
508,-0.13623431
509,-0.12136881
510,-0.105365016
511,-0.09132107
512,-0.06290856
513,-0.044585135
514,-0.04404863
515,-0.04625715
516,-0.05688914
517,-0.06067338
518,-0.06096459
519,-0.061052803
520,-0.05157455
521,-0.039910443
522,-0.015392878
523,0.0016636992
524,0.0061202375
525,-0.011725476
526,-0.05456879
527,-0.059057165
528,-0.13828076
529,-0.095796145
530,-0.13805808
531,-0.11150525
532,-0.09611114
533,-0.05649355
534,0.012075244
535,0.052058358
536,0.048783056
537,0.0304222
538,0.0076505234
539,-0.013609784
540,-0.024225807
541,-0.034805916
